,cliente,cliente_nomenclatura,marca,llave_ventas,llave_unica_mp,versión,tipo_presupuesto,tipo_2,comentario,Año-Mes,mes_plan,campaña_nomenclatura,plataforma_x,plataforma_abreviacion,fecha_inicio_plan,fecha_fin_plan,inicio_campaña,fin_campaña,dias_totales_campaña,costo_planeado,kpi_planeado,serving,inversión_plataforma,inversión_total,inversión_AdOps,Operativo_AdOps,Serving_AdOps,costo_operativo,semana,inicio_reporte,fin_reporte,inicio,fin,dias_actividad_reporte,inversión_planeada,inversión_mp,inversión_diaria,divisa,dinero_gastado,impresiones,clics,ctr,conversiones,revenue,llave_analytics,conversiones_directas,conversiones_asistidas,revenue_directo,revenue_asistido,total_conversiones,total_revenue,roas
426,GWEP ,gwep,Cumbres Herradura,2002_gwep_cumbresherradura_pi_pfm_FB,2002_gwep_cumbresherradura_pi_pfm_FB_V3,V3,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,cumbresherradura,Facebook / Instagram,FB,2020-02-01 00:00:00,2020-02-28 00:00:00,2020-02-01 00:00:00,2020-02-29 00:00:00,0,6.0,3193.0,0.0,19156.69,19156.69,19156.69,19156.69,0.0,6.0,,2020-02-09 00:00:00,2020-02-16 00:00:00,2020-02-09 00:00:00,2020-02-16 00:00:00,8.0,0,0,0,MXN,4725.76,54592.0,726.0,0,0.0,0.0,2002_gwep_cumbresherradura_pi_pfm_FB_2020-02-09,0.0,0.0,0.0,0.0,0,0,0
427,GWEP ,gwep,Lutecia,2001_gwep_lutecia_pi_pfm_FB,2001_gwep_lutecia_pi_pfm_FB_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,lutecia,Facebook / Instagram,FB,2020-01-01 00:00:00,2020-01-31 00:00:00,2019-12-13 00:00:00,2020-01-31 00:00:00,0,4.5,2833.0,0.0,14000.0,14000.0,14000.0,14000.0,0.0,4.5,,2020-01-01 00:00:00,2020-01-08 00:00:00,2020-01-01 00:00:00,2020-01-08 00:00:00,8.0,0,0,0,MXN,1755.38,22412.0,353.0,0,0.0,0.0,2001_gwep_lutecia_pi_pfm_FB_2020-01-01,0.0,0.0,0.0,0.0,0,0,0
428,GWEP ,gwep,Lutecia,2001_gwep_lutecia_pi_pfm_FB,2001_gwep_lutecia_pi_pfm_FB_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,lutecia,Facebook / Instagram,FB,2020-01-01 00:00:00,2020-01-31 00:00:00,2019-12-13 00:00:00,2020-01-31 00:00:00,0,4.5,2833.0,0.0,14000.0,14000.0,14000.0,14000.0,0.0,4.5,,2020-01-17 00:00:00,2020-01-24 00:00:00,2020-01-17 00:00:00,2020-01-24 00:00:00,8.0,0,0,0,MXN,4275.56,40631.0,628.0,0,0.0,0.0,2001_gwep_lutecia_pi_pfm_FB_2020-01-17,0.0,0.0,0.0,0.0,0,0,0
429,GWEP ,gwep,Lutecia,2001_gwep_lutecia_pi_pfm_FB,2001_gwep_lutecia_pi_pfm_FB_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,lutecia,Facebook / Instagram,FB,2020-01-01 00:00:00,2020-01-31 00:00:00,2019-12-13 00:00:00,2020-01-31 00:00:00,0,4.5,2833.0,0.0,14000.0,14000.0,14000.0,14000.0,0.0,4.5,,2020-01-09 00:00:00,2020-01-16 00:00:00,2020-01-09 00:00:00,2020-01-16 00:00:00,8.0,0,0,0,MXN,4307.46,44510.0,741.0,0,0.0,0.0,2001_gwep_lutecia_pi_pfm_FB_2020-01-09,0.0,0.0,0.0,0.0,0,0,0
430,GWEP ,gwep,Lutecia,2001_gwep_lutecia_pi_pfm_FB,2001_gwep_lutecia_pi_pfm_FB_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,lutecia,Facebook / Instagram,FB,2020-01-01 00:00:00,2020-01-31 00:00:00,2019-12-13 00:00:00,2020-01-31 00:00:00,0,4.5,2833.0,0.0,14000.0,14000.0,14000.0,14000.0,0.0,4.5,,2020-01-25 00:00:00,2020-01-31 00:00:00,2020-01-25 00:00:00,2020-01-31 00:00:00,7.0,0,0,0,MXN,3300.88,30623.0,525.0,0,0.0,0.0,2001_gwep_lutecia_pi_pfm_FB_2020-01-25,0.0,0.0,0.0,0.0,0,0,0
431,GWEP ,gwep,Lutecia,2001_gwep_lutecia_pi_pfm_SEM,2001_gwep_lutecia_pi_pfm_SEM_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,lutecia,Google Search,SEM,2020-01-01 00:00:00,2020-01-31 00:00:00,2019-12-01 00:00:00,2020-01-31 00:00:00,0,10.0,1100.0,0.0,11000.0,11000.0,11000.0,11000.0,0.0,10.0,,2020-01-17 00:00:00,2020-01-24 00:00:00,2020-01-17 00:00:00,2020-01-24 00:00:00,8.0,0,0,0,MXN,3625.98,26426.0,559.0,0,0.0,0.0,2001_gwep_lutecia_pi_pfm_SEM_2020-01-17,0.0,0.0,0.0,0.0,0,0,0
433,GWEP ,gwep,Lutecia,2001_gwep_lutecia_pi_pfm_SEM,2001_gwep_lutecia_pi_pfm_SEM_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,lutecia,Google Search,SEM,2020-01-01 00:00:00,2020-01-31 00:00:00,2019-12-01 00:00:00,2020-01-31 00:00:00,0,10.0,1100.0,0.0,11000.0,11000.0,11000.0,11000.0,0.0,10.0,,2020-01-01 00:00:00,2020-01-08 00:00:00,2020-01-01 00:00:00,2020-01-08 00:00:00,8.0,0,0,0,MXN,952.34,5248.0,131.0,0,0.0,0.0,2001_gwep_lutecia_pi_pfm_SEM_2020-01-01,0.0,0.0,0.0,0.0,0,0,0
435,GWEP ,gwep,Lutecia,2001_gwep_lutecia_pi_pfm_SEM,2001_gwep_lutecia_pi_pfm_SEM_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,lutecia,Google Search,SEM,2020-01-01 00:00:00,2020-01-31 00:00:00,2019-12-01 00:00:00,2020-01-31 00:00:00,0,10.0,1100.0,0.0,11000.0,11000.0,11000.0,11000.0,0.0,10.0,,2020-01-25 00:00:00,2020-01-31 00:00:00,2020-01-25 00:00:00,2020-01-31 00:00:00,7.0,0,0,0,MXN,2505.21,14382.0,387.0,0,0.0,0.0,2001_gwep_lutecia_pi_pfm_SEM_2020-01-25,0.0,0.0,0.0,0.0,0,0,0
437,GWEP ,gwep,Lutecia,2001_gwep_lutecia_pi_pfm_SEM,2001_gwep_lutecia_pi_pfm_SEM_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,lutecia,Google Search,SEM,2020-01-01 00:00:00,2020-01-31 00:00:00,2019-12-01 00:00:00,2020-01-31 00:00:00,0,10.0,1100.0,0.0,11000.0,11000.0,11000.0,11000.0,0.0,10.0,,2020-01-09 00:00:00,2020-01-16 00:00:00,2020-01-09 00:00:00,2020-01-16 00:00:00,8.0,0,0,0,MXN,3684.81,32210.0,592.0,0,0.0,0.0,2001_gwep_lutecia_pi_pfm_SEM_2020-01-09,0.0,0.0,0.0,0.0,0,0,0
439,GWEP ,gwep,Lutecia,2002_gwep_lutecia_pi_pfm_FB,2002_gwep_lutecia_pi_pfm_FB_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,lutecia,Facebook / Instagram,FB,2020-02-01 00:00:00,2020-02-28 00:00:00,2020-02-01 00:00:00,2020-02-29 00:00:00,0,4.5,2833.0,0.0,14000.0,14000.0,14000.0,14000.0,0.0,4.5,,2020-02-17 00:00:00,2020-02-24 00:00:00,2020-02-17 00:00:00,2020-02-24 00:00:00,8.0,0,0,0,MXN,4610.84,56779.0,591.0,0,0.0,0.0,2002_gwep_lutecia_pi_pfm_FB_2020-02-17,0.0,0.0,0.0,0.0,0,0,0
440,GWEP ,gwep,Lutecia,2002_gwep_lutecia_pi_pfm_FB,2002_gwep_lutecia_pi_pfm_FB_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,lutecia,Facebook / Instagram,FB,2020-02-01 00:00:00,2020-02-28 00:00:00,2020-02-01 00:00:00,2020-02-29 00:00:00,0,4.5,2833.0,0.0,14000.0,14000.0,14000.0,14000.0,0.0,4.5,,2020-02-25 00:00:00,2020-02-29 00:00:00,2020-02-25 00:00:00,2020-02-29 00:00:00,5.0,0,0,0,MXN,3185.32,33763.0,333.0,0,0.0,0.0,2002_gwep_lutecia_pi_pfm_FB_2020-02-25,0.0,0.0,0.0,0.0,0,0,0
441,GWEP ,gwep,Lutecia,2002_gwep_lutecia_pi_pfm_FB,2002_gwep_lutecia_pi_pfm_FB_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,lutecia,Facebook / Instagram,FB,2020-02-01 00:00:00,2020-02-28 00:00:00,2020-02-01 00:00:00,2020-02-29 00:00:00,0,4.5,2833.0,0.0,14000.0,14000.0,14000.0,14000.0,0.0,4.5,,2020-02-01 00:00:00,2020-02-08 00:00:00,2020-02-01 00:00:00,2020-02-08 00:00:00,8.0,0,0,0,MXN,3022.53,42205.0,632.0,0,0.0,0.0,2002_gwep_lutecia_pi_pfm_FB_2020-02-01,0.0,0.0,0.0,0.0,0,0,0
442,GWEP ,gwep,Lutecia,2002_gwep_lutecia_pi_pfm_FB,2002_gwep_lutecia_pi_pfm_FB_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,lutecia,Facebook / Instagram,FB,2020-02-01 00:00:00,2020-02-28 00:00:00,2020-02-01 00:00:00,2020-02-29 00:00:00,0,4.5,2833.0,0.0,14000.0,14000.0,14000.0,14000.0,0.0,4.5,,2020-02-09 00:00:00,2020-02-16 00:00:00,2020-02-09 00:00:00,2020-02-16 00:00:00,8.0,0,0,0,MXN,3023.74,36496.0,529.0,0,0.0,0.0,2002_gwep_lutecia_pi_pfm_FB_2020-02-09,0.0,0.0,0.0,0.0,0,0,0
443,GWEP ,gwep,Lutecia,2002_gwep_lutecia_pi_pfm_SEM,2002_gwep_lutecia_pi_pfm_SEM_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,lutecia,Google Search,SEM,2020-02-01 00:00:00,2020-02-28 00:00:00,2020-02-01 00:00:00,2020-02-24 00:00:00,0,10.0,1100.0,0.0,11000.0,11000.0,11000.0,11000.0,0.0,10.0,,2020-02-17 00:00:00,2020-02-24 00:00:00,2020-02-17 00:00:00,2020-02-24 00:00:00,8.0,0,0,0,MXN,2974.03,23614.0,427.0,0,0.0,0.0,2002_gwep_lutecia_pi_pfm_SEM_2020-02-17,0.0,0.0,0.0,0.0,0,0,0
444,GWEP ,gwep,Lutecia,2002_gwep_lutecia_pi_pfm_SEM,2002_gwep_lutecia_pi_pfm_SEM_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,lutecia,Google Search,SEM,2020-02-01 00:00:00,2020-02-28 00:00:00,2020-02-01 00:00:00,2020-02-08 00:00:00,0,10.0,1100.0,0.0,11000.0,11000.0,11000.0,11000.0,0.0,10.0,,2020-02-01 00:00:00,2020-02-08 00:00:00,2020-02-01 00:00:00,2020-02-08 00:00:00,8.0,0,0,0,MXN,3084.47,31430.0,468.0,0,0.0,0.0,2002_gwep_lutecia_pi_pfm_SEM_2020-02-01,0.0,0.0,0.0,0.0,0,0,0
445,GWEP ,gwep,Lutecia,2002_gwep_lutecia_pi_pfm_SEM,2002_gwep_lutecia_pi_pfm_SEM_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,lutecia,Google Search,SEM,2020-02-01 00:00:00,2020-02-28 00:00:00,2020-02-01 00:00:00,2020-02-29 00:00:00,0,10.0,1100.0,0.0,11000.0,11000.0,11000.0,11000.0,0.0,10.0,,2020-02-25 00:00:00,2020-02-29 00:00:00,2020-02-25 00:00:00,2020-02-29 00:00:00,5.0,0,0,0,MXN,1804.87,18952.0,254.0,0,0.0,0.0,2002_gwep_lutecia_pi_pfm_SEM_2020-02-25,0.0,0.0,0.0,0.0,0,0,0
446,GWEP ,gwep,Lutecia,2002_gwep_lutecia_pi_pfm_SEM,2002_gwep_lutecia_pi_pfm_SEM_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,lutecia,Google Search,SEM,2020-02-01 00:00:00,2020-02-28 00:00:00,2020-02-01 00:00:00,2020-02-16 00:00:00,0,10.0,1100.0,0.0,11000.0,11000.0,11000.0,11000.0,0.0,10.0,,2020-02-09 00:00:00,2020-02-16 00:00:00,2020-02-09 00:00:00,2020-02-16 00:00:00,8.0,0,0,0,MXN,3023.26,33359.0,435.0,0,0.0,0.0,2002_gwep_lutecia_pi_pfm_SEM_2020-02-09,0.0,0.0,0.0,0.0,0,0,0
447,GWEP ,gwep,Parque Hacienda,2001_gwep_parquehacienda_pi_pfm_DSP,2001_gwep_parquehacienda_pi_pfm_DSP_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,parquehacienda,Programmatic,DSP,2020-01-01 00:00:00,2020-01-31 00:00:00,2019-12-01 00:00:00,2020-01-31 00:00:00,0,34.56,167238.0,220.75,5779.25,6000.0,3900.0,3679.25,220.75,22.0,,2020-01-17 00:00:00,2020-01-24 00:00:00,2020-01-17 00:00:00,2020-01-24 00:00:00,8.0,0,0,0,MXN,0.0,40605.0,41.0,0,0.0,0.0,2001_gwep_parquehacienda_pi_pfm_DSP_2020-01-17,0.0,0.0,0.0,0.0,0,0,0
448,GWEP ,gwep,Parque Hacienda,2001_gwep_parquehacienda_pi_pfm_DSP,2001_gwep_parquehacienda_pi_pfm_DSP_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,parquehacienda,Programmatic,DSP,2020-01-01 00:00:00,2020-01-31 00:00:00,2019-12-01 00:00:00,2020-01-31 00:00:00,0,34.56,167238.0,220.75,5779.25,6000.0,3900.0,3679.25,220.75,22.0,,2020-01-01 00:00:00,2020-01-08 00:00:00,2020-01-01 00:00:00,2020-01-08 00:00:00,8.0,0,0,0,MXN,0.0,50251.0,64.0,0,0.0,0.0,2001_gwep_parquehacienda_pi_pfm_DSP_2020-01-01,0.0,0.0,0.0,0.0,0,0,0
449,GWEP ,gwep,Parque Hacienda,2001_gwep_parquehacienda_pi_pfm_DSP,2001_gwep_parquehacienda_pi_pfm_DSP_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,parquehacienda,Programmatic,DSP,2020-01-01 00:00:00,2020-01-31 00:00:00,2019-12-01 00:00:00,2020-01-31 00:00:00,0,34.56,167238.0,220.75,5779.25,6000.0,3900.0,3679.25,220.75,22.0,,2020-01-25 00:00:00,2020-01-31 00:00:00,2020-01-25 00:00:00,2020-01-31 00:00:00,7.0,0,0,0,MXN,0.0,36955.0,26.0,0,2.0,0.0,2001_gwep_parquehacienda_pi_pfm_DSP_2020-01-25,2.0,0.0,0.0,0.0,0,0,0
450,GWEP ,gwep,Parque Hacienda,2001_gwep_parquehacienda_pi_pfm_DSP,2001_gwep_parquehacienda_pi_pfm_DSP_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,parquehacienda,Programmatic,DSP,2020-01-01 00:00:00,2020-01-31 00:00:00,2019-12-01 00:00:00,2020-01-31 00:00:00,0,34.56,167238.0,220.75,5779.25,6000.0,3900.0,3679.25,220.75,22.0,,2020-01-09 00:00:00,2020-01-16 00:00:00,2020-01-09 00:00:00,2020-01-16 00:00:00,8.0,0,0,0,MXN,0.0,42861.0,38.0,0,0.0,0.0,2001_gwep_parquehacienda_pi_pfm_DSP_2020-01-09,0.0,0.0,0.0,0.0,0,0,0
451,GWEP ,gwep,Parque Hacienda,2001_gwep_parquehacienda_pi_pfm_FB,2001_gwep_parquehacienda_pi_pfm_FB_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,parquehacienda,Facebook / Instagram,FB,2020-01-01 00:00:00,2020-01-31 00:00:00,2019-12-06 00:00:00,2020-01-31 00:00:00,0,6.0,1333.0,0.0,8000.0,8000.0,8000.0,8000.0,0.0,6.0,,2020-01-01 00:00:00,2020-01-08 00:00:00,2020-01-01 00:00:00,2020-01-08 00:00:00,8.0,0,0,0,MXN,1411.09,7431.0,78.0,0,0.0,0.0,2001_gwep_parquehacienda_pi_pfm_FB_2020-01-01,0.0,0.0,0.0,0.0,0,0,0
452,GWEP ,gwep,Parque Hacienda,2001_gwep_parquehacienda_pi_pfm_FB,2001_gwep_parquehacienda_pi_pfm_FB_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,parquehacienda,Facebook / Instagram,FB,2020-01-01 00:00:00,2020-01-31 00:00:00,2019-12-06 00:00:00,2020-01-31 00:00:00,0,6.0,1333.0,0.0,8000.0,8000.0,8000.0,8000.0,0.0,6.0,,2020-01-17 00:00:00,2020-01-24 00:00:00,2020-01-17 00:00:00,2020-01-24 00:00:00,8.0,0,0,0,MXN,2301.61,10836.0,119.0,0,0.0,0.0,2001_gwep_parquehacienda_pi_pfm_FB_2020-01-17,0.0,0.0,0.0,0.0,0,0,0
453,GWEP ,gwep,Parque Hacienda,2001_gwep_parquehacienda_pi_pfm_FB,2001_gwep_parquehacienda_pi_pfm_FB_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,parquehacienda,Facebook / Instagram,FB,2020-01-01 00:00:00,2020-01-31 00:00:00,2019-12-06 00:00:00,2020-01-31 00:00:00,0,6.0,1333.0,0.0,8000.0,8000.0,8000.0,8000.0,0.0,6.0,,2020-01-09 00:00:00,2020-01-16 00:00:00,2020-01-09 00:00:00,2020-01-16 00:00:00,8.0,0,0,0,MXN,2313.64,13928.0,138.0,0,0.0,0.0,2001_gwep_parquehacienda_pi_pfm_FB_2020-01-09,0.0,0.0,0.0,0.0,0,0,0
454,GWEP ,gwep,Parque Hacienda,2001_gwep_parquehacienda_pi_pfm_FB,2001_gwep_parquehacienda_pi_pfm_FB_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,parquehacienda,Facebook / Instagram,FB,2020-01-01 00:00:00,2020-01-31 00:00:00,2019-12-06 00:00:00,2020-01-31 00:00:00,0,6.0,1333.0,0.0,8000.0,8000.0,8000.0,8000.0,0.0,6.0,,2020-01-25 00:00:00,2020-01-31 00:00:00,2020-01-25 00:00:00,2020-01-31 00:00:00,7.0,0,0,0,MXN,1956.04,8686.0,91.0,0,0.0,0.0,2001_gwep_parquehacienda_pi_pfm_FB_2020-01-25,0.0,0.0,0.0,0.0,0,0,0
455,GWEP ,gwep,Parque Hacienda,2001_gwep_parquehacienda_pi_pfm_SEM,2001_gwep_parquehacienda_pi_pfm_SEM_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,parquehacienda,Google Search,SEM,2020-01-01 00:00:00,2020-01-31 00:00:00,2019-12-01 00:00:00,2020-01-31 00:00:00,0,10.0,1000.0,0.0,10000.0,10000.0,10000.0,10000.0,0.0,10.0,,2020-01-17 00:00:00,2020-01-24 00:00:00,2020-01-17 00:00:00,2020-01-24 00:00:00,8.0,0,0,0,MXN,3312.74,36835.0,483.0,0,0.0,0.0,2001_gwep_parquehacienda_pi_pfm_SEM_2020-01-17,0.0,0.0,0.0,0.0,0,0,0
457,GWEP ,gwep,Parque Hacienda,2001_gwep_parquehacienda_pi_pfm_SEM,2001_gwep_parquehacienda_pi_pfm_SEM_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,parquehacienda,Google Search,SEM,2020-01-01 00:00:00,2020-01-31 00:00:00,2019-12-01 00:00:00,2020-01-31 00:00:00,0,10.0,1000.0,0.0,10000.0,10000.0,10000.0,10000.0,0.0,10.0,,2020-01-01 00:00:00,2020-01-08 00:00:00,2020-01-01 00:00:00,2020-01-08 00:00:00,8.0,0,0,0,MXN,833.02,3069.0,124.0,0,0.0,0.0,2001_gwep_parquehacienda_pi_pfm_SEM_2020-01-01,0.0,0.0,0.0,0.0,0,0,0
459,GWEP ,gwep,Parque Hacienda,2001_gwep_parquehacienda_pi_pfm_SEM,2001_gwep_parquehacienda_pi_pfm_SEM_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,parquehacienda,Google Search,SEM,2020-01-01 00:00:00,2020-01-31 00:00:00,2019-12-01 00:00:00,2020-01-31 00:00:00,0,10.0,1000.0,0.0,10000.0,10000.0,10000.0,10000.0,0.0,10.0,,2020-01-25 00:00:00,2020-01-31 00:00:00,2020-01-25 00:00:00,2020-01-31 00:00:00,7.0,0,0,0,MXN,2319.88,20213.0,331.0,0,0.0,0.0,2001_gwep_parquehacienda_pi_pfm_SEM_2020-01-25,0.0,0.0,0.0,0.0,0,0,0
461,GWEP ,gwep,Parque Hacienda,2001_gwep_parquehacienda_pi_pfm_SEM,2001_gwep_parquehacienda_pi_pfm_SEM_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,parquehacienda,Google Search,SEM,2020-01-01 00:00:00,2020-01-31 00:00:00,2019-12-01 00:00:00,2020-01-31 00:00:00,0,10.0,1000.0,0.0,10000.0,10000.0,10000.0,10000.0,0.0,10.0,,2020-01-09 00:00:00,2020-01-16 00:00:00,2020-01-09 00:00:00,2020-01-16 00:00:00,8.0,0,0,0,MXN,3340.58,39314.0,549.0,0,0.0,0.0,2001_gwep_parquehacienda_pi_pfm_SEM_2020-01-09,0.0,0.0,0.0,0.0,0,0,0
464,GWEP ,gwep,Parque Hacienda,2002_gwep_parquehacienda_pi_pfm_DSP,2002_gwep_parquehacienda_pi_pfm_DSP_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,parquehacienda,Programmatic,DSP,2020-02-01 00:00:00,2020-02-28 00:00:00,2020-02-01 00:00:00,2020-02-29 00:00:00,0,34.56,55628.0,73.43,1922.34,1995.77,1297.25,1223.82,73.43,22.0,,2020-02-01 00:00:00,2020-02-08 00:00:00,2020-02-01 00:00:00,2020-02-08 00:00:00,8.0,0,0,0,MXN,0.0,15472.0,11.0,0,0.0,0.0,2002_gwep_parquehacienda_pi_pfm_DSP_2020-02-01,0.0,0.0,0.0,0.0,0,0,0
466,GWEP ,gwep,Parque Hacienda,2002_gwep_parquehacienda_pi_pfm_DSP,2002_gwep_parquehacienda_pi_pfm_DSP_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,parquehacienda,Programmatic,DSP,2020-02-01 00:00:00,2020-02-28 00:00:00,2020-02-01 00:00:00,2020-02-29 00:00:00,0,34.56,55628.0,73.43,1922.34,1995.77,1297.25,1223.82,73.43,22.0,,2020-02-09 00:00:00,2020-02-16 00:00:00,2020-02-09 00:00:00,2020-02-16 00:00:00,8.0,0,0,0,MXN,0.0,2491.0,3.0,0,0.0,0.0,2002_gwep_parquehacienda_pi_pfm_DSP_2020-02-09,0.0,0.0,0.0,0.0,0,0,0
467,GWEP ,gwep,Parque Hacienda,2002_gwep_parquehacienda_pi_pfm_FB,2002_gwep_parquehacienda_pi_pfm_FB_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,parquehacienda,Facebook / Instagram,FB,2020-02-01 00:00:00,2020-02-28 00:00:00,2020-02-01 00:00:00,2020-02-29 00:00:00,0,6.0,1667.0,0.0,10002.12,10002.12,10002.12,10002.12,0.0,6.0,,2020-02-17 00:00:00,2020-02-24 00:00:00,2020-02-17 00:00:00,2020-02-24 00:00:00,8.0,0,0,0,MXN,3249.35,21958.0,176.0,0,0.0,0.0,2002_gwep_parquehacienda_pi_pfm_FB_2020-02-17,0.0,0.0,0.0,0.0,0,0,0
468,GWEP ,gwep,Parque Hacienda,2002_gwep_parquehacienda_pi_pfm_FB,2002_gwep_parquehacienda_pi_pfm_FB_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,parquehacienda,Facebook / Instagram,FB,2020-02-01 00:00:00,2020-02-28 00:00:00,2020-02-01 00:00:00,2020-02-29 00:00:00,0,6.0,1667.0,0.0,10002.12,10002.12,10002.12,10002.12,0.0,6.0,,2020-02-25 00:00:00,2020-02-29 00:00:00,2020-02-25 00:00:00,2020-02-29 00:00:00,5.0,0,0,0,MXN,2238.98,17188.0,128.0,0,0.0,0.0,2002_gwep_parquehacienda_pi_pfm_FB_2020-02-25,0.0,0.0,0.0,0.0,0,0,0
469,GWEP ,gwep,Parque Hacienda,2002_gwep_parquehacienda_pi_pfm_FB,2002_gwep_parquehacienda_pi_pfm_FB_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,parquehacienda,Facebook / Instagram,FB,2020-02-01 00:00:00,2020-02-28 00:00:00,2020-02-01 00:00:00,2020-02-29 00:00:00,0,6.0,1667.0,0.0,10002.12,10002.12,10002.12,10002.12,0.0,6.0,,2020-02-01 00:00:00,2020-02-08 00:00:00,2020-02-01 00:00:00,2020-02-08 00:00:00,8.0,0,0,0,MXN,2199.61,11963.0,124.0,0,0.0,0.0,2002_gwep_parquehacienda_pi_pfm_FB_2020-02-01,0.0,0.0,0.0,0.0,0,0,0
470,GWEP ,gwep,Parque Hacienda,2002_gwep_parquehacienda_pi_pfm_FB,2002_gwep_parquehacienda_pi_pfm_FB_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,parquehacienda,Facebook / Instagram,FB,2020-02-01 00:00:00,2020-02-28 00:00:00,2020-02-01 00:00:00,2020-02-29 00:00:00,0,6.0,1667.0,0.0,10002.12,10002.12,10002.12,10002.12,0.0,6.0,,2020-02-09 00:00:00,2020-02-16 00:00:00,2020-02-09 00:00:00,2020-02-16 00:00:00,8.0,0,0,0,MXN,2200.24,11423.0,121.0,0,0.0,0.0,2002_gwep_parquehacienda_pi_pfm_FB_2020-02-09,0.0,0.0,0.0,0.0,0,0,0
471,GWEP ,gwep,Parque Hacienda,2002_gwep_parquehacienda_pi_pfm_SEM,2002_gwep_parquehacienda_pi_pfm_SEM_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,parquehacienda,Google Search,SEM,2020-02-01 00:00:00,2020-02-28 00:00:00,2020-02-01 00:00:00,2020-02-24 00:00:00,0,10.0,1200.0,0.0,12002.12,12002.12,12002.12,12002.12,0.0,10.0,,2020-02-17 00:00:00,2020-02-24 00:00:00,2020-02-17 00:00:00,2020-02-24 00:00:00,8.0,0,0,0,MXN,3890.23,29554.0,513.0,0,0.0,0.0,2002_gwep_parquehacienda_pi_pfm_SEM_2020-02-17,0.0,0.0,0.0,0.0,0,0,0
472,GWEP ,gwep,Parque Hacienda,2002_gwep_parquehacienda_pi_pfm_SEM,2002_gwep_parquehacienda_pi_pfm_SEM_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,parquehacienda,Google Search,SEM,2020-02-01 00:00:00,2020-02-28 00:00:00,2020-02-01 00:00:00,2020-02-08 00:00:00,0,10.0,1200.0,0.0,12002.12,12002.12,12002.12,12002.12,0.0,10.0,,2020-02-01 00:00:00,2020-02-08 00:00:00,2020-02-01 00:00:00,2020-02-08 00:00:00,8.0,0,0,0,MXN,2793.35,32397.0,409.0,0,0.0,0.0,2002_gwep_parquehacienda_pi_pfm_SEM_2020-02-01,0.0,0.0,0.0,0.0,0,0,0
