,cliente_nomenclatura,campaña_nomenclatura,llave_ventas,llave_unica_mp,versión,tipo_presupuesto,tipo_2,comentario,Año-Mes,mes_plan,campaña_nomenclatura,plataforma,fecha_inicio_plan,fecha_fin_plan,inicio_campaña,fin_campaña,costo_planeado,kpi_planeado,serving,inversión_plataforma,inversión_total,inversión_AdOps,Operativo_AdOps,Serving_AdOps,costo_operativo,semana,inicio_reporte,fin_reporte,inicio_campaña_reporte,fin_campaña_reporte,divisa,dinero_gastado,impresiones,clics,conversiones,revenue,llave_analytics,conversiones_directas,conversiones_asistidas,revenue_directo,revenue_asistido,total_conversiones,total_revenue,dias_mes,dias_semana,inversion_diaria,inversion_semanal
1392,od,pyme,2001_od_pyme_pi_pfm_fb,2001_od_pyme_pi_pfm_fb_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,pyme,Facebook,2020-01-09,2020-01-31,2020-01-10,2020-01-31,4.0,11500.0,0.0,46000.0,46000.0,46000.0,46000.0,0.0,4.0,,2020-01-09,2020-01-16,2020-01-10,2020-01-16,MXN,5614.2300000000005,598058.0,723.0,0.0,0.0,2001_od_pyme_pi_pfm_fb_2020-01-09,0.0,0.0,0.0,0.0,0,0,23,7,2000.0,14000.0
1393,od,pyme,2001_od_pyme_pi_pfm_fb,2001_od_pyme_pi_pfm_fb_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,pyme,Facebook,2020-01-09,2020-01-31,2020-01-10,2020-01-31,4.0,11500.0,0.0,46000.0,46000.0,46000.0,46000.0,0.0,4.0,,2020-01-25,2020-01-31,2020-01-25,2020-01-31,MXN,16696.92,863931.0,4804.0,0.0,0.0,2001_od_pyme_pi_pfm_fb_2020-01-25,0.0,0.0,0.0,0.0,0,0,23,7,2000.0,14000.0
1394,od,pyme,2002_od_pyme_pi_pfm_fb,2002_od_pyme_pi_pfm_fb_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,pyme,Facebook,2020-02-01,2020-02-29,2020-02-01,2020-02-29,4.0,11500.0,0.0,46000.0,46000.0,46000.0,46000.0,0.0,4.0,,2020-02-17,2020-02-24,2020-02-17,2020-02-24,MXN,13501.21,838321.0,3274.0,0.0,0.0,2002_od_pyme_pi_pfm_fb_2020-02-17,0.0,0.0,0.0,0.0,0,0,29,8,1586.2068965517242,12689.655172413793
1395,od,pyme,2002_od_pyme_pi_pfm_fb,2002_od_pyme_pi_pfm_fb_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,pyme,Facebook,2020-02-01,2020-02-29,2020-02-12,2020-03-01,4.0,11500.0,0.0,46000.0,46000.0,46000.0,46000.0,0.0,4.0,,2020-02-25,2020-02-29,2020-02-25,2020-02-29,MXN,3712.5199999999995,296615.0,1716.0,0.0,0.0,2002_od_pyme_pi_pfm_fb_2020-02-25,0.0,0.0,0.0,0.0,0,0,29,5,1586.2068965517242,7931.034482758621
1396,od,pyme,2002_od_pyme_pi_pfm_fb,2002_od_pyme_pi_pfm_fb_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,pyme,Facebook,2020-02-01,2020-02-29,2020-02-01,2020-02-29,4.0,11500.0,0.0,46000.0,46000.0,46000.0,46000.0,0.0,4.0,,2020-02-01,2020-02-08,2020-02-01,2020-02-08,MXN,16318.13,1483393.0,3299.0,0.0,0.0,2002_od_pyme_pi_pfm_fb_2020-02-01,0.0,0.0,0.0,0.0,0,0,29,8,1586.2068965517242,12689.655172413793
1397,od,pyme,2002_od_pyme_pi_pfm_fb,2002_od_pyme_pi_pfm_fb_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,pyme,Facebook,2020-02-01,2020-02-29,2020-02-01,2020-02-29,4.0,11500.0,0.0,46000.0,46000.0,46000.0,46000.0,0.0,4.0,,2020-02-09,2020-02-16,2020-02-09,2020-02-16,MXN,9282.029999999999,768083.0,1963.0,0.0,0.0,2002_od_pyme_pi_pfm_fb_2020-02-09,0.0,0.0,0.0,0.0,0,0,29,8,1586.2068965517242,12689.655172413793
1398,od,pyme,2002_od_pyme_pi_pfm_fb,2002_od_pyme_pi_pfm_fb_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,pyme,Facebook,2020-02-01,2020-02-29,2020-02-27,2020-03-01,4.0,11500.0,0.0,46000.0,46000.0,46000.0,46000.0,0.0,4.0,,2020-03-01,2020-03-08,2020-03-01,2020-03-01,MXN,1254.98,84503.0,533.0,0.0,0.0,2002_od_pyme_pi_pfm_fb_2020-03-01,0.0,0.0,0.0,0.0,0,0,29,1,1586.2068965517242,1586.2068965517242
1399,od,pyme,2003_od_pyme_pi_pfm_fb,2003_od_pyme_pi_pfm_fb_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,pyme,Facebook,2020-02-28,2020-03-31,2020-03-01,2020-04-10,4.0,11500.0,0.0,46000.0,46000.0,46000.0,46000.0,0.0,4.0,,2020-03-01,2020-03-08,2020-03-01,2020-03-08,MXN,9983.1,561084.0,5656.0,0.0,0.0,2003_od_pyme_pi_pfm_fb_2020-03-01,0.0,0.0,0.0,0.0,0,0,33,8,1393.939393939394,11151.515151515152
1400,od,pyme,2003_od_pyme_pi_pfm_fb,2003_od_pyme_pi_pfm_fb_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,pyme,Facebook,2020-02-28,2020-03-31,2020-03-17,2020-04-05,4.0,11500.0,0.0,46000.0,46000.0,46000.0,46000.0,0.0,4.0,,2020-03-17,2020-03-24,2020-03-17,2020-03-24,MXN,5370.71,222238.0,3789.0,0.0,0.0,2003_od_pyme_pi_pfm_fb_2020-03-17,0.0,0.0,0.0,0.0,0,0,33,8,1393.939393939394,11151.515151515152
1401,od,pyme,2003_od_pyme_pi_pfm_fb,2003_od_pyme_pi_pfm_fb_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,pyme,Facebook,2020-02-28,2020-03-31,2020-03-17,2020-04-05,4.0,11500.0,0.0,46000.0,46000.0,46000.0,46000.0,0.0,4.0,,2020-03-25,2020-03-31,2020-03-25,2020-03-31,MXN,9298.33,121905.0,1566.0,0.0,0.0,2003_od_pyme_pi_pfm_fb_2020-03-25,0.0,0.0,0.0,0.0,0,0,33,7,1393.939393939394,9757.575757575758
1402,od,pyme,2003_od_pyme_pi_pfm_fb,2003_od_pyme_pi_pfm_fb_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,pyme,Facebook,2020-02-28,2020-03-31,2020-03-01,2020-04-10,4.0,11500.0,0.0,46000.0,46000.0,46000.0,46000.0,0.0,4.0,,2020-03-09,2020-03-16,2020-03-09,2020-03-16,MXN,18281.059999999998,1229519.0,5675.0,0.0,0.0,2003_od_pyme_pi_pfm_fb_2020-03-09,0.0,0.0,0.0,0.0,0,0,33,8,1393.939393939394,11151.515151515152
1403,od,pyme,2004_od_pyme_ppf_pfm_fb,2004_od_pyme_ppf_pfm_fb_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2004,Abril,pyme,Facebook,2020-04-01,2020-04-30,2020-04-01,2020-04-30,4.0,11500.0,0.0,46000.0,46000.0,46000.0,46000.0,0.0,4.0,,2020-04-17,2020-04-24,2020-04-17,2020-04-24,MXN,18476.940000000002,787099.0,13281.0,0.0,0.0,2004_od_pyme_ppf_pfm_fb_2020-04-17,0.0,0.0,0.0,0.0,0,0,30,8,1533.3333333333333,12266.666666666666
1404,od,pyme,2004_od_pyme_ppf_pfm_fb,2004_od_pyme_ppf_pfm_fb_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2004,Abril,pyme,Facebook,2020-04-01,2020-04-30,2020-04-27,2020-04-30,4.0,11500.0,0.0,46000.0,46000.0,46000.0,46000.0,0.0,4.0,,2020-04-25,2020-04-30,2020-04-27,2020-04-30,MXN,10000.0,279241.0,4725.0,0.0,0.0,2004_od_pyme_ppf_pfm_fb_2020-04-25,0.0,0.0,0.0,0.0,0,0,30,4,1533.3333333333333,6133.333333333333
1405,od,pyme,2004_od_pyme_ppf_pfm_fb,2004_od_pyme_ppf_pfm_fb_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2004,Abril,pyme,Facebook,2020-04-01,2020-04-30,2020-04-01,2020-04-30,4.0,11500.0,0.0,46000.0,46000.0,46000.0,46000.0,0.0,4.0,,2020-04-01,2020-04-08,2020-04-01,2020-04-08,MXN,457.04,31961.0,96.0,0.0,0.0,2004_od_pyme_ppf_pfm_fb_2020-04-01,0.0,0.0,0.0,0.0,0,0,30,8,1533.3333333333333,12266.666666666666
1406,od,pyme,2004_od_pyme_ppf_pfm_fb,2004_od_pyme_ppf_pfm_fb_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2004,Abril,pyme,Facebook,2020-04-01,2020-04-30,2020-04-01,2020-04-30,4.0,11500.0,0.0,46000.0,46000.0,46000.0,46000.0,0.0,4.0,,2020-04-09,2020-04-16,2020-04-09,2020-04-16,MXN,9506.81,528654.0,10153.0,0.0,0.0,2004_od_pyme_ppf_pfm_fb_2020-04-09,0.0,0.0,0.0,0.0,0,0,30,8,1533.3333333333333,12266.666666666666
1407,od,pyme,2004_od_pyme_ppf_pfm_fb,2004_od_pyme_ppf_pfm_fb_VC1,VC1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2004,Abril,pyme,Facebook,2020-04-01,2020-04-30,2020-04-01,2020-04-30,4.83,10350.0,0.0,50000.0,50000.0,46000.0,46000.0,0.0,4.0,,2020-04-17,2020-04-24,2020-04-17,2020-04-24,MXN,18476.940000000002,787099.0,13281.0,0.0,0.0,2004_od_pyme_ppf_pfm_fb_2020-04-17,0.0,0.0,0.0,0.0,0,0,30,8,1666.6666666666667,13333.333333333334
1408,od,pyme,2004_od_pyme_ppf_pfm_fb,2004_od_pyme_ppf_pfm_fb_VC1,VC1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2004,Abril,pyme,Facebook,2020-04-01,2020-04-30,2020-04-27,2020-04-30,4.83,10350.0,0.0,50000.0,50000.0,46000.0,46000.0,0.0,4.0,,2020-04-25,2020-04-30,2020-04-27,2020-04-30,MXN,10000.0,279241.0,4725.0,0.0,0.0,2004_od_pyme_ppf_pfm_fb_2020-04-25,0.0,0.0,0.0,0.0,0,0,30,4,1666.6666666666667,6666.666666666667
1409,od,pyme,2004_od_pyme_ppf_pfm_fb,2004_od_pyme_ppf_pfm_fb_VC1,VC1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2004,Abril,pyme,Facebook,2020-04-01,2020-04-30,2020-04-01,2020-04-30,4.83,10350.0,0.0,50000.0,50000.0,46000.0,46000.0,0.0,4.0,,2020-04-01,2020-04-08,2020-04-01,2020-04-08,MXN,457.04,31961.0,96.0,0.0,0.0,2004_od_pyme_ppf_pfm_fb_2020-04-01,0.0,0.0,0.0,0.0,0,0,30,8,1666.6666666666667,13333.333333333334
1410,od,pyme,2004_od_pyme_ppf_pfm_fb,2004_od_pyme_ppf_pfm_fb_VC1,VC1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2004,Abril,pyme,Facebook,2020-04-01,2020-04-30,2020-04-01,2020-04-30,4.83,10350.0,0.0,50000.0,50000.0,46000.0,46000.0,0.0,4.0,,2020-04-09,2020-04-16,2020-04-09,2020-04-16,MXN,9506.81,528654.0,10153.0,0.0,0.0,2004_od_pyme_ppf_pfm_fb_2020-04-09,0.0,0.0,0.0,0.0,0,0,30,8,1666.6666666666667,13333.333333333334
1411,od,regalosmagicos,2001_od_regalosmagicos_pi_mkt_fb,2001_od_regalosmagicos_pi_mkt_fb_V2,V2,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,regalosmagicos,Facebook,2020-01-01,2020-01-06,2020-01-01,2020-01-06,4.0,16100.0,0.0,64400.0,64400.0,64400.0,64400.0,0.0,4.0,,2020-01-01,2020-01-08,2020-01-01,2020-01-06,MXN,64400.0,3901398.0,16778.0,0.0,0.0,2001_od_regalosmagicos_pi_mkt_fb_2020-01-01,0.0,0.0,0.0,0.0,0,0,6,6,10733.333333333334,64400.0
1412,od,tplink,2003_od_tplink_ppf_pfm_fb,2003_od_tplink_ppf_pfm_fb_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,tplink,Facebook,2020-03-01,2020-03-31,2020-03-05,2020-04-03,4.0,3450.0,0.0,13800.0,13800.0,13800.0,13800.0,0.0,4.0,,2020-03-01,2020-03-08,2020-03-05,2020-03-08,MXN,1070.97,146492.0,677.0,0.0,0.0,2003_od_tplink_ppf_pfm_fb_2020-03-01,0.0,0.0,0.0,0.0,0,0,31,4,445.16129032258067,1780.6451612903227
1413,od,tplink,2003_od_tplink_ppf_pfm_fb,2003_od_tplink_ppf_pfm_fb_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,tplink,Facebook,2020-03-01,2020-03-31,2020-03-05,2020-04-03,4.0,3450.0,0.0,13800.0,13800.0,13800.0,13800.0,0.0,4.0,,2020-03-17,2020-03-24,2020-03-17,2020-03-24,MXN,1730.8899999999999,129294.0,1047.0,0.0,0.0,2003_od_tplink_ppf_pfm_fb_2020-03-17,0.0,0.0,0.0,0.0,0,0,31,8,445.16129032258067,3561.2903225806454
1414,od,tplink,2003_od_tplink_ppf_pfm_fb,2003_od_tplink_ppf_pfm_fb_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,tplink,Facebook,2020-03-01,2020-03-31,2020-03-05,2020-04-03,4.0,3450.0,0.0,13800.0,13800.0,13800.0,13800.0,0.0,4.0,,2020-03-25,2020-03-31,2020-03-25,2020-03-31,MXN,8703.24,563730.0,3404.0,0.0,0.0,2003_od_tplink_ppf_pfm_fb_2020-03-25,0.0,0.0,0.0,0.0,0,0,31,7,445.16129032258067,3116.129032258065
1415,od,tplink,2003_od_tplink_ppf_pfm_fb,2003_od_tplink_ppf_pfm_fb_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,tplink,Facebook,2020-03-01,2020-03-31,2020-03-05,2020-04-03,4.0,3450.0,0.0,13800.0,13800.0,13800.0,13800.0,0.0,4.0,,2020-03-09,2020-03-16,2020-03-09,2020-03-16,MXN,1494.9,138144.0,933.0,0.0,0.0,2003_od_tplink_ppf_pfm_fb_2020-03-09,0.0,0.0,0.0,0.0,0,0,31,8,445.16129032258067,3561.2903225806454
1416,od,tplink,2003_od_tplink_ppf_pfm_fb,2003_od_tplink_ppf_pfm_fb_VC1,VC1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,tplink,Facebook,2020-03-01,2020-03-31,2020-03-05,2020-04-03,4.83,3105.0,0.0,15000.0,15000.0,13800.0,13800.0,0.0,4.0,,2020-03-01,2020-03-08,2020-03-05,2020-03-08,MXN,1070.97,146492.0,677.0,0.0,0.0,2003_od_tplink_ppf_pfm_fb_2020-03-01,0.0,0.0,0.0,0.0,0,0,31,4,483.8709677419355,1935.483870967742
1417,od,tplink,2003_od_tplink_ppf_pfm_fb,2003_od_tplink_ppf_pfm_fb_VC1,VC1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,tplink,Facebook,2020-03-01,2020-03-31,2020-03-05,2020-04-03,4.83,3105.0,0.0,15000.0,15000.0,13800.0,13800.0,0.0,4.0,,2020-03-17,2020-03-24,2020-03-17,2020-03-24,MXN,1730.8899999999999,129294.0,1047.0,0.0,0.0,2003_od_tplink_ppf_pfm_fb_2020-03-17,0.0,0.0,0.0,0.0,0,0,31,8,483.8709677419355,3870.967741935484
1418,od,tplink,2003_od_tplink_ppf_pfm_fb,2003_od_tplink_ppf_pfm_fb_VC1,VC1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,tplink,Facebook,2020-03-01,2020-03-31,2020-03-05,2020-04-03,4.83,3105.0,0.0,15000.0,15000.0,13800.0,13800.0,0.0,4.0,,2020-03-25,2020-03-31,2020-03-25,2020-03-31,MXN,8703.24,563730.0,3404.0,0.0,0.0,2003_od_tplink_ppf_pfm_fb_2020-03-25,0.0,0.0,0.0,0.0,0,0,31,7,483.8709677419355,3387.0967741935483
1419,od,tplink,2003_od_tplink_ppf_pfm_fb,2003_od_tplink_ppf_pfm_fb_VC1,VC1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,tplink,Facebook,2020-03-01,2020-03-31,2020-03-05,2020-04-03,4.83,3105.0,0.0,15000.0,15000.0,13800.0,13800.0,0.0,4.0,,2020-03-09,2020-03-16,2020-03-09,2020-03-16,MXN,1494.9,138144.0,933.0,0.0,0.0,2003_od_tplink_ppf_pfm_fb_2020-03-09,0.0,0.0,0.0,0.0,0,0,31,8,483.8709677419355,3870.967741935484
1420,od,tplink,2004_od_tplink_ppf_pfm_fb,2004_od_tplink_ppf_pfm_fb_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2004,Abril,tplink,Facebook,2020-04-07,2020-04-30,2020-04-08,2020-04-30,4.0,3450.0,0.0,13800.0,13800.0,13800.0,13800.0,0.0,4.0,,2020-04-17,2020-04-24,2020-04-17,2020-04-24,MXN,3359.16,150508.0,2352.0,0.0,0.0,2004_od_tplink_ppf_pfm_fb_2020-04-17,0.0,0.0,0.0,0.0,0,0,24,8,575.0,4600.0
1421,od,tplink,2004_od_tplink_ppf_pfm_fb,2004_od_tplink_ppf_pfm_fb_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2004,Abril,tplink,Facebook,2020-04-07,2020-04-30,2020-04-08,2020-04-30,4.0,3450.0,0.0,13800.0,13800.0,13800.0,13800.0,0.0,4.0,,2020-04-25,2020-04-30,2020-04-25,2020-04-30,MXN,3248.89,96788.0,2208.0,0.0,0.0,2004_od_tplink_ppf_pfm_fb_2020-04-25,0.0,0.0,0.0,0.0,0,0,24,6,575.0,3450.0
1422,od,tplink,2004_od_tplink_ppf_pfm_fb,2004_od_tplink_ppf_pfm_fb_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2004,Abril,tplink,Facebook,2020-04-07,2020-04-30,2020-04-08,2020-04-30,4.0,3450.0,0.0,13800.0,13800.0,13800.0,13800.0,0.0,4.0,,2020-04-01,2020-04-08,2020-04-08,2020-04-08,MXN,373.67,34989.0,394.0,0.0,0.0,2004_od_tplink_ppf_pfm_fb_2020-04-01,0.0,0.0,0.0,0.0,0,0,24,1,575.0,575.0
1423,od,tplink,2004_od_tplink_ppf_pfm_fb,2004_od_tplink_ppf_pfm_fb_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2004,Abril,tplink,Facebook,2020-04-07,2020-04-30,2020-04-08,2020-04-30,4.0,3450.0,0.0,13800.0,13800.0,13800.0,13800.0,0.0,4.0,,2020-04-09,2020-04-16,2020-04-09,2020-04-16,MXN,5818.280000000001,245496.0,4631.0,0.0,0.0,2004_od_tplink_ppf_pfm_fb_2020-04-09,0.0,0.0,0.0,0.0,0,0,24,8,575.0,4600.0
1424,od,tplink,2004_od_tplink_ppf_pfm_fb,2004_od_tplink_ppf_pfm_fb_VC1,VC1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2004,Abril,tplink,Facebook,2020-04-07,2020-04-30,2020-04-08,2020-04-30,4.35,3448.0,0.0,15000.0,15000.0,13800.0,13800.0,0.0,4.0,,2020-04-17,2020-04-24,2020-04-17,2020-04-24,MXN,3359.16,150508.0,2352.0,0.0,0.0,2004_od_tplink_ppf_pfm_fb_2020-04-17,0.0,0.0,0.0,0.0,0,0,24,8,625.0,5000.0
1425,od,tplink,2004_od_tplink_ppf_pfm_fb,2004_od_tplink_ppf_pfm_fb_VC1,VC1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2004,Abril,tplink,Facebook,2020-04-07,2020-04-30,2020-04-08,2020-04-30,4.35,3448.0,0.0,15000.0,15000.0,13800.0,13800.0,0.0,4.0,,2020-04-25,2020-04-30,2020-04-25,2020-04-30,MXN,3248.89,96788.0,2208.0,0.0,0.0,2004_od_tplink_ppf_pfm_fb_2020-04-25,0.0,0.0,0.0,0.0,0,0,24,6,625.0,3750.0
1426,od,tplink,2004_od_tplink_ppf_pfm_fb,2004_od_tplink_ppf_pfm_fb_VC1,VC1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2004,Abril,tplink,Facebook,2020-04-07,2020-04-30,2020-04-08,2020-04-30,4.35,3448.0,0.0,15000.0,15000.0,13800.0,13800.0,0.0,4.0,,2020-04-01,2020-04-08,2020-04-08,2020-04-08,MXN,373.67,34989.0,394.0,0.0,0.0,2004_od_tplink_ppf_pfm_fb_2020-04-01,0.0,0.0,0.0,0.0,0,0,24,1,625.0,625.0
1427,od,tplink,2004_od_tplink_ppf_pfm_fb,2004_od_tplink_ppf_pfm_fb_VC1,VC1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2004,Abril,tplink,Facebook,2020-04-07,2020-04-30,2020-04-08,2020-04-30,4.35,3448.0,0.0,15000.0,15000.0,13800.0,13800.0,0.0,4.0,,2020-04-09,2020-04-16,2020-04-09,2020-04-16,MXN,5818.280000000001,245496.0,4631.0,0.0,0.0,2004_od_tplink_ppf_pfm_fb_2020-04-09,0.0,0.0,0.0,0.0,0,0,24,8,625.0,5000.0
1428,od,tuk,2001_od_tuk_ppf_pfm_fb,2001_od_tuk_ppf_pfm_fb_V2,V2,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,tuk,Facebook,2020-01-08,2020-01-31,2020-01-10,2020-01-30,4.0,2300.0,0.0,9200.0,9200.0,9200.0,9200.0,0.0,4.0,,2020-01-17,2020-01-24,2020-01-17,2020-01-24,MXN,4134.14,205919.0,552.0,0.0,0.0,2001_od_tuk_ppf_pfm_fb_2020-01-17,0.0,0.0,0.0,0.0,0,0,24,8,383.3333333333333,3066.6666666666665
1429,od,tuk,2001_od_tuk_ppf_pfm_fb,2001_od_tuk_ppf_pfm_fb_V2,V2,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,tuk,Facebook,2020-01-08,2020-01-31,2020-01-10,2020-01-30,4.0,2300.0,0.0,9200.0,9200.0,9200.0,9200.0,0.0,4.0,,2020-01-09,2020-01-16,2020-01-10,2020-01-16,MXN,2048.39,110061.0,347.0,0.0,0.0,2001_od_tuk_ppf_pfm_fb_2020-01-09,0.0,0.0,0.0,0.0,0,0,24,7,383.3333333333333,2683.333333333333
1430,od,tuk,2001_od_tuk_ppf_pfm_fb,2001_od_tuk_ppf_pfm_fb_V2,V2,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,tuk,Facebook,2020-01-08,2020-01-31,2020-01-10,2020-01-30,4.0,2300.0,0.0,9200.0,9200.0,9200.0,9200.0,0.0,4.0,,2020-01-25,2020-01-31,2020-01-25,2020-01-30,MXN,2017.47,132878.0,318.0,0.0,0.0,2001_od_tuk_ppf_pfm_fb_2020-01-25,0.0,0.0,0.0,0.0,0,0,24,6,383.3333333333333,2300.0
1431,od,tuk,2001_od_tuk_ppf_pfm_fb,2001_od_tuk_ppf_pfm_fb_VC2,VC2,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,tuk,Facebook,2020-01-08,2020-01-31,2020-01-10,2020-01-30,4.83,2070.0,0.0,10000.0,10000.0,9200.0,9200.0,0.0,4.0,,2020-01-17,2020-01-24,2020-01-17,2020-01-24,MXN,4134.14,205919.0,552.0,0.0,0.0,2001_od_tuk_ppf_pfm_fb_2020-01-17,0.0,0.0,0.0,0.0,0,0,24,8,416.6666666666667,3333.3333333333335
1432,od,tuk,2001_od_tuk_ppf_pfm_fb,2001_od_tuk_ppf_pfm_fb_VC2,VC2,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,tuk,Facebook,2020-01-08,2020-01-31,2020-01-10,2020-01-30,4.83,2070.0,0.0,10000.0,10000.0,9200.0,9200.0,0.0,4.0,,2020-01-09,2020-01-16,2020-01-10,2020-01-16,MXN,2048.39,110061.0,347.0,0.0,0.0,2001_od_tuk_ppf_pfm_fb_2020-01-09,0.0,0.0,0.0,0.0,0,0,24,7,416.6666666666667,2916.666666666667
1433,od,tuk,2001_od_tuk_ppf_pfm_fb,2001_od_tuk_ppf_pfm_fb_VC2,VC2,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,tuk,Facebook,2020-01-08,2020-01-31,2020-01-10,2020-01-30,4.83,2070.0,0.0,10000.0,10000.0,9200.0,9200.0,0.0,4.0,,2020-01-25,2020-01-31,2020-01-25,2020-01-30,MXN,2017.47,132878.0,318.0,0.0,0.0,2001_od_tuk_ppf_pfm_fb_2020-01-25,0.0,0.0,0.0,0.0,0,0,24,6,416.6666666666667,2500.0
1434,od,tuk,2002_od_tuk_ppf_pfm_fb,2002_od_tuk_ppf_pfm_fb_V2,V2,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,tuk,Facebook,2020-02-01,2020-02-28,2020-02-01,2020-03-01,4.0,2300.0,0.0,9200.0,9200.0,9200.0,9200.0,0.0,4.0,,2020-02-17,2020-02-24,2020-02-17,2020-02-24,MXN,2512.59,169627.0,448.0,0.0,0.0,2002_od_tuk_ppf_pfm_fb_2020-02-17,0.0,0.0,0.0,0.0,0,0,28,8,328.57142857142856,2628.5714285714284
1435,od,tuk,2002_od_tuk_ppf_pfm_fb,2002_od_tuk_ppf_pfm_fb_V2,V2,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,tuk,Facebook,2020-02-01,2020-02-28,2020-02-18,2020-03-01,4.0,2300.0,0.0,9200.0,9200.0,9200.0,9200.0,0.0,4.0,,2020-02-25,2020-02-29,2020-02-25,2020-02-29,MXN,1413.78,82626.0,170.0,0.0,0.0,2002_od_tuk_ppf_pfm_fb_2020-02-25,0.0,0.0,0.0,0.0,0,0,28,5,328.57142857142856,1642.8571428571427
1436,od,tuk,2002_od_tuk_ppf_pfm_fb,2002_od_tuk_ppf_pfm_fb_V2,V2,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,tuk,Facebook,2020-02-01,2020-02-28,2020-02-01,2020-02-29,4.0,2300.0,0.0,9200.0,9200.0,9200.0,9200.0,0.0,4.0,,2020-02-01,2020-02-08,2020-02-01,2020-02-08,MXN,2023.8,111778.0,348.0,0.0,0.0,2002_od_tuk_ppf_pfm_fb_2020-02-01,0.0,0.0,0.0,0.0,0,0,28,8,328.57142857142856,2628.5714285714284
1437,od,tuk,2002_od_tuk_ppf_pfm_fb,2002_od_tuk_ppf_pfm_fb_V2,V2,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,tuk,Facebook,2020-02-01,2020-02-28,2020-02-01,2020-02-29,4.0,2300.0,0.0,9200.0,9200.0,9200.0,9200.0,0.0,4.0,,2020-02-09,2020-02-16,2020-02-09,2020-02-16,MXN,2368.97,126101.0,346.0,0.0,0.0,2002_od_tuk_ppf_pfm_fb_2020-02-09,0.0,0.0,0.0,0.0,0,0,28,8,328.57142857142856,2628.5714285714284
