cliente,cliente_nomenclatura,marca,llave_ventas,llave_unica_mp,versión,tipo_presupuesto,tipo_2,comentario,Año-Mes,mes_plan,campaña_nomenclatura,plataforma_x,plataforma_abreviacion,fecha_inicio_plan,fecha_fin_plan,inicio_campaña,fin_campaña,dias_totales_campaña,costo_planeado,kpi_planeado,serving,inversión_plataforma,inversión_total,inversión_AdOps,Operativo_AdOps,Serving_AdOps,costo_operativo,semana,inicio_reporte,fin_reporte,inicio,fin,dias_actividad_reporte,inversión_planeada,inversión_mp,inversión_diaria,divisa,dinero_gastado,impresiones,clics,ctr,conversiones,revenue,llave_analytics,conversiones_directas,conversiones_asistidas,revenue_directo,revenue_asistido,total_conversiones,total_revenue,roas,ultima_actualizacion
Office Depot,odcam-cr,Office Depot - CAM,2001_odcam-cr_precioslocos_pi_pfm_SEM,2001_odcam-cr_precioslocos_pi_pfm_SEM_V3,V3,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,precioslocos,Google,SEM,2020-01-09 0:00:00,2020-01-12 0:00:00,2020-01-09 0:00:00,2020-01-12 0:00:00,3.00,0.70,347.00,0.00,242.88,242.88,242.88,242.88,0.00,0.7,,2020-01-09 0:00:00,2020-01-16 0:00:00,2020-01-09 0:00:00,2020-01-12 0:00:00,4,0,0,0,USD,232,"3,966",283,0,0,0,2001_odcam-cr_precioslocos_pi_pfm_SEM_2020-01-09,0,0,0,0,0,0,0,2020-04-22 9:49:38
Office Depot,odcam-cr,Office Depot - CAM,2001_odcam-cr_precioslocos_pi_pfm_SEM,2001_odcam-cr_precioslocos_pi_pfm_SEM_V3,V3,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,precioslocos,Google,SEM,2020-01-09 0:00:00,2020-01-12 0:00:00,2020-01-09 0:00:00,2020-01-12 0:00:00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-01-09 0:00:00,2020-01-16 0:00:00,2020-01-09 0:00:00,2020-01-12 0:00:00,4,0,0,0,USD,232,"3,966",283,0,0,0,2001_odcam-cr_precioslocos_pi_pfm_SEM_2020-01-09,0,0,0,0,0,0,0,2020-04-22 9:49:38
Office Depot,odcam-gt,Office Depot - CAM,2001_odcam-gt_4x40_pi_pfm_FB,2001_odcam-gt_4x40_pi_pfm_FB_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,4x40,Facebook,FB,2020-01-09 0:00:00,2020-01-12 0:00:00,2020-01-09 0:00:00,2020-01-12 0:00:00,3.00,0.23,"2,879.00",0.00,647.68,647.68,647.68,647.68,0.00,0.23,,2020-01-09 0:00:00,2020-01-16 0:00:00,2020-01-09 0:00:00,2020-01-12 0:00:00,4,0,0,0,MXN,"12,200","1,674,646","11,632",0,0,0,2001_odcam-gt_4x40_pi_pfm_FB_2020-01-09,0,0,0,0,0,0,0,2020-04-22 9:49:38
Office Depot,odcam-gt,Office Depot - CAM,2001_odcam-gt_4x40_pi_pfm_SEM,2001_odcam-gt_4x40_pi_pfm_SEM_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,4x40,Google,SEM,2020-01-09 0:00:00,2020-01-12 0:00:00,2020-01-09 0:00:00,2020-01-12 0:00:00,3.00,0.70,231.00,0.00,161.92,161.92,161.92,161.92,0.00,0.7,,2020-01-09 0:00:00,2020-01-16 0:00:00,2020-01-09 0:00:00,2020-01-12 0:00:00,4,0,0,0,USD,152,"6,063","1,552",0,0,0,2001_odcam-gt_4x40_pi_pfm_SEM_2020-01-09,0,0,0,0,0,0,0,2020-04-22 9:49:38
Office Depot,odcam-gt,Office Depot - CAM,2001_odcam-gt_4x40_pi_pfm_SEM,2001_odcam-gt_4x40_pi_pfm_SEM_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,4x40,Google,SEM,2020-01-09 0:00:00,2020-01-12 0:00:00,2020-01-09 0:00:00,2020-01-12 0:00:00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-01-09 0:00:00,2020-01-16 0:00:00,2020-01-09 0:00:00,2020-01-12 0:00:00,4,0,0,0,USD,152,"6,063","1,552",0,0,0,2001_odcam-gt_4x40_pi_pfm_SEM_2020-01-09,0,0,0,0,0,0,0,2020-04-22 9:49:38
Office Depot,odcam-gt,Office Depot - CAM,2002_odcam-gt_4x40_pi_pfm_FB,2002_odcam-gt_4x40_pi_pfm_FB_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,4x40,Facebook,FB,2020-02-06 0:00:00,2020-02-09 0:00:00,2020-02-06 0:00:00,2020-02-09 0:00:00,3.00,0.23,"1,439.00",0.00,323.84,323.84,323.84,323.84,0.00,0.23,,2020-02-01 0:00:00,2020-02-08 0:00:00,2020-02-06 0:00:00,2020-02-08 0:00:00,3,0,0,0,MXN,"4,448","602,598","5,434",0,0,0,2002_odcam-gt_4x40_pi_pfm_FB_2020-02-01,0,0,0,0,0,0,0,2020-04-22 9:49:38
Office Depot,odcam-gt,Office Depot - CAM,2002_odcam-gt_4x40_pi_pfm_FB,2002_odcam-gt_4x40_pi_pfm_FB_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,4x40,Facebook,FB,2020-02-06 0:00:00,2020-02-09 0:00:00,2020-02-06 0:00:00,2020-02-09 0:00:00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-02-09 0:00:00,2020-02-16 0:00:00,2020-02-09 0:00:00,2020-02-09 0:00:00,1,0,0,0,MXN,"1,102","178,559","1,398",0,0,0,2002_odcam-gt_4x40_pi_pfm_FB_2020-02-09,0,0,0,0,0,0,0,2020-04-22 9:49:38
Office Depot,odcam-gt,Office Depot - CAM,2001_odcam-gt_50%_pi_pfm_FB,2001_odcam-gt_50%_pi_pfm_FB_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,50%,Facebook,FB,2020-01-16 0:00:00,2020-01-19 0:00:00,2020-01-16 0:00:00,2020-01-19 0:00:00,3.00,0.23,"2,879.00",0.00,647.68,647.68,647.68,647.68,0.00,0.23,,2020-01-17 0:00:00,2020-01-24 0:00:00,2020-01-17 0:00:00,2020-01-19 0:00:00,3,0,0,0,MXN,"9,172","1,146,115","8,758",0,0,0,2001_odcam-gt_50%_pi_pfm_FB_2020-01-17,0,0,0,0,0,0,0,2020-04-22 9:49:38
Office Depot,odcam-gt,Office Depot - CAM,2001_odcam-gt_50%_pi_pfm_FB,2001_odcam-gt_50%_pi_pfm_FB_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,50%,Facebook,FB,2020-01-16 0:00:00,2020-01-19 0:00:00,2020-01-16 0:00:00,2020-01-19 0:00:00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-01-09 0:00:00,2020-01-16 0:00:00,2020-01-16 0:00:00,2020-01-16 0:00:00,1,0,0,0,MXN,"2,628","312,148","3,040",0,0,0,2001_odcam-gt_50%_pi_pfm_FB_2020-01-09,0,0,0,0,0,0,0,2020-04-22 9:49:38
Office Depot,odcam-gt,Office Depot - CAM,2001_odcam-gt_50%_pi_pfm_SEM,2001_odcam-gt_50%_pi_pfm_SEM_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,50%,Google,SEM,2020-01-16 0:00:00,2020-01-19 0:00:00,2020-01-16 0:00:00,2020-01-19 0:00:00,3.00,0.70,231.00,0.00,161.92,161.92,161.92,161.92,0.00,0.7,,2020-01-17 0:00:00,2020-01-24 0:00:00,2020-01-17 0:00:00,2020-01-19 0:00:00,3,0,0,0,USD,117,"5,558","1,192",0,0,0,2001_odcam-gt_50%_pi_pfm_SEM_2020-01-17,0,0,0,0,0,0,0,2020-04-22 9:49:38
Office Depot,odcam-gt,Office Depot - CAM,2001_odcam-gt_50%_pi_pfm_SEM,2001_odcam-gt_50%_pi_pfm_SEM_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,50%,Google,SEM,2020-01-16 0:00:00,2020-01-19 0:00:00,2020-01-16 0:00:00,2020-01-19 0:00:00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-01-17 0:00:00,2020-01-24 0:00:00,2020-01-17 0:00:00,2020-01-19 0:00:00,3,0,0,0,USD,117,"5,558","1,192",0,0,0,2001_odcam-gt_50%_pi_pfm_SEM_2020-01-17,0,0,0,0,0,0,0,2020-04-22 9:49:38
Office Depot,odcam-gt,Office Depot - CAM,2001_odcam-gt_50%_pi_pfm_SEM,2001_odcam-gt_50%_pi_pfm_SEM_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,50%,Google,SEM,2020-01-16 0:00:00,2020-01-19 0:00:00,2020-01-16 0:00:00,2020-01-19 0:00:00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-01-09 0:00:00,2020-01-16 0:00:00,2020-01-16 0:00:00,2020-01-16 0:00:00,1,0,0,0,USD,8,98,20,0,0,0,2001_odcam-gt_50%_pi_pfm_SEM_2020-01-09,0,0,0,0,0,0,0,2020-04-22 9:49:38
Office Depot,odcam-gt,Office Depot - CAM,2001_odcam-gt_50%_pi_pfm_SEM,2001_odcam-gt_50%_pi_pfm_SEM_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,50%,Google,SEM,2020-01-16 0:00:00,2020-01-19 0:00:00,2020-01-16 0:00:00,2020-01-19 0:00:00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-01-09 0:00:00,2020-01-16 0:00:00,2020-01-16 0:00:00,2020-01-16 0:00:00,1,0,0,0,USD,8,98,20,0,0,0,2001_odcam-gt_50%_pi_pfm_SEM_2020-01-09,0,0,0,0,0,0,0,2020-04-22 9:49:38
Office Depot,odcam-gt,Office Depot - CAM,2001_odcam-gt_institucional_pi_pfm_FB,2001_odcam-gt_institucional_pi_pfm_FB_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,institucional,Facebook,FB,2020-12-26 0:00:00,2020-01-02 0:00:00,2019-12-26 0:00:00,2020-01-02 0:00:00,7.00,0.23,"4,318.00",0.00,971.52,971.52,971.52,971.52,0.00,0.23,,2020-01-01 0:00:00,2020-01-08 0:00:00,2020-01-01 0:00:00,2020-01-02 0:00:00,2,0,0,0,MXN,"2,770","643,801","3,941",0,0,0,2001_odcam-gt_institucional_pi_pfm_FB_2020-01-01,0,0,0,0,0,0,0,2020-04-22 9:49:38
Office Depot,odcam-gt,Office Depot - CAM,2001_odcam-gt_institucionalhp_pi_pfm_FB,2001_odcam-gt_institucionalhp_pi_pfm_FB_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,institucionalhp,Facebook,FB,2020-01-21 0:00:00,2020-01-31 0:00:00,2020-01-22 0:00:00,2020-01-31 0:00:00,9.00,0.23,"2,303.00",0.00,518.14,518.14,518.14,518.14,0.00,0.23,,2020-01-17 0:00:00,2020-01-24 0:00:00,2020-01-22 0:00:00,2020-01-24 0:00:00,3,0,0,0,MXN,"2,826","222,671","4,482",0,0,0,2001_odcam-gt_institucionalhp_pi_pfm_FB_2020-01-17,0,0,0,0,0,0,0,2020-04-22 9:49:38
Office Depot,odcam-gt,Office Depot - CAM,2001_odcam-gt_institucionalhp_pi_pfm_FB,2001_odcam-gt_institucionalhp_pi_pfm_FB_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,institucionalhp,Facebook,FB,2020-01-21 0:00:00,2020-01-31 0:00:00,2020-01-22 0:00:00,2020-01-31 0:00:00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-01-25 0:00:00,2020-01-31 0:00:00,2020-01-25 0:00:00,2020-01-31 0:00:00,7,0,0,0,MXN,"6,474","565,872","7,673",0,0,0,2001_odcam-gt_institucionalhp_pi_pfm_FB_2020-01-25,0,0,0,0,0,0,0,2020-04-22 9:49:38
Office Depot,odcam-gt,Office Depot - CAM,2001_odcam-gt_institucionalhp_pi_pfm_SEM,2001_odcam-gt_institucionalhp_pi_pfm_SEM_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,institucionalhp,Google,SEM,2020-01-21 0:00:00,2020-01-31 0:00:00,2020-01-22 0:00:00,2020-01-31 0:00:00,9.00,0.70,185.00,0.00,129.54,129.54,129.54,129.54,0.00,0.7,,2020-01-17 0:00:00,2020-01-24 0:00:00,2020-01-22 0:00:00,2020-01-24 0:00:00,3,0,0,0,USD,44,"1,467",103,0,0,0,2001_odcam-gt_institucionalhp_pi_pfm_SEM_2020-01-17,0,0,0,0,0,0,0,2020-04-22 9:49:38
Office Depot,odcam-gt,Office Depot - CAM,2001_odcam-gt_institucionalhp_pi_pfm_SEM,2001_odcam-gt_institucionalhp_pi_pfm_SEM_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,institucionalhp,Google,SEM,2020-01-21 0:00:00,2020-01-31 0:00:00,2020-01-22 0:00:00,2020-01-31 0:00:00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-01-17 0:00:00,2020-01-24 0:00:00,2020-01-22 0:00:00,2020-01-24 0:00:00,3,0,0,0,USD,44,"1,467",103,0,0,0,2001_odcam-gt_institucionalhp_pi_pfm_SEM_2020-01-17,0,0,0,0,0,0,0,2020-04-22 9:49:38
Office Depot,odcam-gt,Office Depot - CAM,2001_odcam-gt_institucionalhp_pi_pfm_SEM,2001_odcam-gt_institucionalhp_pi_pfm_SEM_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,institucionalhp,Google,SEM,2020-01-21 0:00:00,2020-01-31 0:00:00,2020-01-22 0:00:00,2020-01-31 0:00:00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-01-25 0:00:00,2020-01-31 0:00:00,2020-01-25 0:00:00,2020-01-31 0:00:00,7,0,0,0,USD,79,"2,999",185,0,0,0,2001_odcam-gt_institucionalhp_pi_pfm_SEM_2020-01-25,0,0,0,0,0,0,0,2020-04-22 9:49:38
Office Depot,odcam-gt,Office Depot - CAM,2001_odcam-gt_institucionalhp_pi_pfm_SEM,2001_odcam-gt_institucionalhp_pi_pfm_SEM_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,institucionalhp,Google,SEM,2020-01-21 0:00:00,2020-01-31 0:00:00,2020-01-22 0:00:00,2020-01-31 0:00:00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-01-25 0:00:00,2020-01-31 0:00:00,2020-01-25 0:00:00,2020-01-31 0:00:00,7,0,0,0,USD,79,"2,999",185,0,0,0,2001_odcam-gt_institucionalhp_pi_pfm_SEM_2020-01-25,0,0,0,0,0,0,0,2020-04-22 9:49:38
Office Depot,odcam-gt,Office Depot - CAM,2002_odcam-gt_onlinehp_pi_pfm_FB,2002_odcam-gt_onlinehp_pi_pfm_FB_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,onlinehp,Facebook,FB,2020-02-14 0:00:00,2020-02-23 0:00:00,2020-02-14 0:00:00,2020-02-23 0:00:00,9.00,0.23,"8,636.00",0.00,"1,943.04","1,943.04","1,943.04","1,943.04",0.00,0.23,,2020-02-17 0:00:00,2020-02-24 0:00:00,2020-02-17 0:00:00,2020-02-23 0:00:00,7,0,0,0,MXN,"26,792","2,768,842","23,987",0,0,0,2002_odcam-gt_onlinehp_pi_pfm_FB_2020-02-17,0,0,0,0,0,0,0,2020-04-22 9:49:38
Office Depot,odcam-gt,Office Depot - CAM,2002_odcam-gt_onlinehp_pi_pfm_FB,2002_odcam-gt_onlinehp_pi_pfm_FB_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,onlinehp,Facebook,FB,2020-02-14 0:00:00,2020-02-23 0:00:00,2020-02-14 0:00:00,2020-02-23 0:00:00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-02-09 0:00:00,2020-02-16 0:00:00,2020-02-14 0:00:00,2020-02-16 0:00:00,3,0,0,0,MXN,"6,908","721,193","9,905",0,0,0,2002_odcam-gt_onlinehp_pi_pfm_FB_2020-02-09,0,0,0,0,0,0,0,2020-04-22 9:49:38
Office Depot,odcam-gt,Office Depot - CAM,2002_odcam-gt_onlinehp_pi_pfm_SEM,2002_odcam-gt_onlinehp_pi_pfm_SEM_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,onlinehp,Google,SEM,2020-02-14 0:00:00,2020-02-23 0:00:00,2020-02-14 0:00:00,2020-02-23 0:00:00,9.00,0.70,694.00,0.00,485.76,485.76,485.76,485.76,0.00,0.7,,2020-02-17 0:00:00,2020-02-24 0:00:00,2020-02-17 0:00:00,2020-02-23 0:00:00,7,0,0,0,USD,209,"7,954",282,0,0,0,2002_odcam-gt_onlinehp_pi_pfm_SEM_2020-02-17,0,0,0,0,0,0,0,2020-04-22 9:49:38
Office Depot,odcam-gt,Office Depot - CAM,2002_odcam-gt_onlinehp_pi_pfm_SEM,2002_odcam-gt_onlinehp_pi_pfm_SEM_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,onlinehp,Google,SEM,2020-02-14 0:00:00,2020-02-23 0:00:00,2020-02-14 0:00:00,2020-02-23 0:00:00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-02-17 0:00:00,2020-02-24 0:00:00,2020-02-17 0:00:00,2020-02-23 0:00:00,7,0,0,0,USD,209,"7,954",282,0,0,0,2002_odcam-gt_onlinehp_pi_pfm_SEM_2020-02-17,0,0,0,0,0,0,0,2020-04-22 9:49:38
Office Depot,odcam-gt,Office Depot - CAM,2002_odcam-gt_onlinehp_pi_pfm_SEM,2002_odcam-gt_onlinehp_pi_pfm_SEM_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,onlinehp,Google,SEM,2020-02-14 0:00:00,2020-02-23 0:00:00,2020-02-14 0:00:00,2020-02-23 0:00:00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-02-09 0:00:00,2020-02-16 0:00:00,2020-02-14 0:00:00,2020-02-16 0:00:00,3,0,0,0,USD,120,"5,256",171,0,0,0,2002_odcam-gt_onlinehp_pi_pfm_SEM_2020-02-09,0,0,0,0,0,0,0,2020-04-22 9:49:38
Office Depot,odcam-gt,Office Depot - CAM,2002_odcam-gt_onlinehp_pi_pfm_SEM,2002_odcam-gt_onlinehp_pi_pfm_SEM_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,onlinehp,Google,SEM,2020-02-14 0:00:00,2020-02-23 0:00:00,2020-02-14 0:00:00,2020-02-23 0:00:00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-02-09 0:00:00,2020-02-16 0:00:00,2020-02-14 0:00:00,2020-02-16 0:00:00,3,0,0,0,USD,120,"5,256",171,0,0,0,2002_odcam-gt_onlinehp_pi_pfm_SEM_2020-02-09,0,0,0,0,0,0,0,2020-04-22 9:49:38
Office Depot,odcam-gt,Office Depot - CAM,2001_odcam-gt_precioslocos_pi_pfm_FB,2001_odcam-gt_precioslocos_pi_pfm_FB_V3,V3,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,precioslocos,Facebook,FB,2020-01-03 0:00:00,2020-01-06 0:00:00,2020-01-03 0:00:00,2020-01-06 0:00:00,3.00,0.23,"4,318.00",0.00,971.52,971.52,971.52,971.52,0.00,0.23,,2020-01-01 0:00:00,2020-01-08 0:00:00,2020-01-03 0:00:00,2020-01-06 0:00:00,4,0,0,0,MXN,"18,450","2,930,081","21,820",0,0,0,2001_odcam-gt_precioslocos_pi_pfm_FB_2020-01-01,0,0,0,0,0,0,0,2020-04-22 9:49:38
Office Depot,odcam-gt,Office Depot - CAM,2001_odcam-gt_precioslocos_pi_pfm_SEM,2001_odcam-gt_precioslocos_pi_pfm_SEM_V3,V3,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,precioslocos,Google,SEM,2020-01-03 0:00:00,2020-01-06 0:00:00,2020-01-03 0:00:00,2020-01-06 0:00:00,3.00,0.70,347.00,0.00,242.88,242.88,242.88,242.88,0.00,0.7,,2020-01-01 0:00:00,2020-01-08 0:00:00,2020-01-03 0:00:00,2020-01-06 0:00:00,4,0,0,0,USD,185,"11,047","2,174",0,0,0,2001_odcam-gt_precioslocos_pi_pfm_SEM_2020-01-01,0,0,0,0,0,0,0,2020-04-22 9:49:38
Office Depot,odcam-gt,Office Depot - CAM,2001_odcam-gt_precioslocos_pi_pfm_SEM,2001_odcam-gt_precioslocos_pi_pfm_SEM_V3,V3,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,precioslocos,Google,SEM,2020-01-03 0:00:00,2020-01-06 0:00:00,2020-01-03 0:00:00,2020-01-06 0:00:00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-01-01 0:00:00,2020-01-08 0:00:00,2020-01-03 0:00:00,2020-01-06 0:00:00,4,0,0,0,USD,185,"11,047","2,174",0,0,0,2001_odcam-gt_precioslocos_pi_pfm_SEM_2020-01-01,0,0,0,0,0,0,0,2020-04-22 9:49:38
Office Depot,odcam-hn,Office Depot - CAM,2001_odcam-hn_4x40_pi_pfm_FB,2001_odcam-hn_4x40_pi_pfm_FB_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,4x40,Facebook,FB,2020-01-16 0:00:00,2020-01-19 0:00:00,2020-01-16 0:00:00,2020-01-19 0:00:00,3.00,0.23,"2,303.00",0.00,518.14,518.14,518.14,518.14,0.00,0.23,,2020-01-17 0:00:00,2020-01-24 0:00:00,2020-01-17 0:00:00,2020-01-19 0:00:00,3,0,0,0,MXN,"7,214","1,054,924","6,806",0,0,0,2001_odcam-hn_4x40_pi_pfm_FB_2020-01-17,0,0,0,0,0,0,0,2020-04-22 9:49:38
Office Depot,odcam-hn,Office Depot - CAM,2001_odcam-hn_4x40_pi_pfm_FB,2001_odcam-hn_4x40_pi_pfm_FB_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,4x40,Facebook,FB,2020-01-16 0:00:00,2020-01-19 0:00:00,2020-01-16 0:00:00,2020-01-19 0:00:00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-01-09 0:00:00,2020-01-16 0:00:00,2020-01-16 0:00:00,2020-01-16 0:00:00,1,0,0,0,MXN,"2,026","291,704","2,171",0,0,0,2001_odcam-hn_4x40_pi_pfm_FB_2020-01-09,0,0,0,0,0,0,0,2020-04-22 9:49:38
Office Depot,odcam-hn,Office Depot - CAM,2002_odcam-hn_4x40_pi_pfm_FB,2002_odcam-hn_4x40_pi_pfm_FB_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,4x40,Facebook,FB,2020-02-06 0:00:00,2020-02-09 0:00:00,2020-02-06 0:00:00,2020-02-09 0:00:00,3.00,0.23,864.00,0.00,194.30,194.30,194.30,194.30,0.00,0.23,,2020-02-01 0:00:00,2020-02-08 0:00:00,2020-02-06 0:00:00,2020-02-08 0:00:00,3,0,0,0,MXN,"2,791","490,812","3,304",0,0,0,2002_odcam-hn_4x40_pi_pfm_FB_2020-02-01,0,0,0,0,0,0,0,2020-04-22 9:49:38
Office Depot,odcam-hn,Office Depot - CAM,2002_odcam-hn_4x40_pi_pfm_FB,2002_odcam-hn_4x40_pi_pfm_FB_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,4x40,Facebook,FB,2020-02-06 0:00:00,2020-02-09 0:00:00,2020-02-06 0:00:00,2020-02-09 0:00:00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-02-09 0:00:00,2020-02-16 0:00:00,2020-02-09 0:00:00,2020-02-09 0:00:00,1,0,0,0,MXN,549,"118,025","1,163",0,0,0,2002_odcam-hn_4x40_pi_pfm_FB_2020-02-09,0,0,0,0,0,0,0,2020-04-22 9:49:38
Office Depot,odcam-hn,Office Depot - CAM,2002_odcam-hn_4x40_pi_pfm_SEM,2002_odcam-hn_4x40_pi_pfm_SEM_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,4x40,Google,SEM,2020-02-06 0:00:00,2020-02-09 0:00:00,2020-02-06 0:00:00,2020-02-09 0:00:00,3.00,0.70,69.00,0.00,48.58,48.58,48.58,48.58,0.00,0.7,,2020-02-01 0:00:00,2020-02-08 0:00:00,2020-02-06 0:00:00,2020-02-08 0:00:00,3,0,0,0,USD,28,"1,437",299,0,0,0,2002_odcam-hn_4x40_pi_pfm_SEM_2020-02-01,0,0,0,0,0,0,0,2020-04-22 9:49:38
Office Depot,odcam-hn,Office Depot - CAM,2002_odcam-hn_4x40_pi_pfm_SEM,2002_odcam-hn_4x40_pi_pfm_SEM_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,4x40,Google,SEM,2020-02-06 0:00:00,2020-02-09 0:00:00,2020-02-06 0:00:00,2020-02-09 0:00:00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-02-01 0:00:00,2020-02-08 0:00:00,2020-02-06 0:00:00,2020-02-08 0:00:00,3,0,0,0,USD,28,"1,437",299,0,0,0,2002_odcam-hn_4x40_pi_pfm_SEM_2020-02-01,0,0,0,0,0,0,0,2020-04-22 9:49:38
Office Depot,odcam-hn,Office Depot - CAM,2002_odcam-hn_4x40_pi_pfm_SEM,2002_odcam-hn_4x40_pi_pfm_SEM_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,4x40,Google,SEM,2020-02-06 0:00:00,2020-02-09 0:00:00,2020-02-06 0:00:00,2020-02-09 0:00:00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-02-09 0:00:00,2020-02-16 0:00:00,2020-02-09 0:00:00,2020-02-09 0:00:00,1,0,0,0,USD,9,648,95,0,0,0,2002_odcam-hn_4x40_pi_pfm_SEM_2020-02-09,0,0,0,0,0,0,0,2020-04-22 9:49:38
Office Depot,odcam-hn,Office Depot - CAM,2002_odcam-hn_4x40_pi_pfm_SEM,2002_odcam-hn_4x40_pi_pfm_SEM_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,4x40,Google,SEM,2020-02-06 0:00:00,2020-02-09 0:00:00,2020-02-06 0:00:00,2020-02-09 0:00:00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-02-09 0:00:00,2020-02-16 0:00:00,2020-02-09 0:00:00,2020-02-09 0:00:00,1,0,0,0,USD,9,648,95,0,0,0,2002_odcam-hn_4x40_pi_pfm_SEM_2020-02-09,0,0,0,0,0,0,0,2020-04-22 9:49:38
