,cliente_nomenclatura,campaña_nomenclatura,llave_ventas,llave_unica_mp,versión,tipo_presupuesto,tipo_2,comentario,Año-Mes,mes_plan,campaña_nomenclatura,plataforma,fecha_inicio_plan,fecha_fin_plan,inicio_campaña,fin_campaña,costo_planeado,kpi_planeado,serving,inversión_plataforma,inversión_total,inversión_AdOps,Operativo_AdOps,Serving_AdOps,costo_operativo,semana,inicio_reporte,fin_reporte,inicio_campaña_reporte,fin_campaña_reporte,divisa,dinero_gastado,impresiones,clics,conversiones,revenue,llave_analytics,conversiones_directas,conversiones_asistidas,revenue_directo,revenue_asistido,total_conversiones,total_revenue
49,gicsa,explanadapachuca,2002_gicsa_explanadapachuca_pi_mkt_sem,2002_gicsa_explanadapachuca_pi_mkt_sem_V2,V2,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,explanadapachuca,Google Search,2020-02-01,2020-02-28,2019-09-06 00:00:00,2020-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_7,2020-02-17 00:00:00,2020-02-24 00:00:00,2020-02-17 00:00:00,2020-02-24 00:00:00,MXN,3570.48,19991.0,2174.0,0.0,0.0,2002_gicsa_explanadapachuca_pi_mkt_sem_2020-02-17,0.0,0.0,0.0,0.0,0,0
50,gicsa,explanadapachuca,2002_gicsa_explanadapachuca_pi_mkt_sem,2002_gicsa_explanadapachuca_pi_mkt_sem_V2,V2,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,explanadapachuca,Google Search,2020-02-01,2020-02-28,2019-09-06 00:00:00,2020-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_8,2020-02-25 00:00:00,2020-02-29 00:00:00,2020-02-25 00:00:00,2020-02-29 00:00:00,MXN,2267.78,12143.0,1352.0,0.0,0.0,2002_gicsa_explanadapachuca_pi_mkt_sem_2020-02-25,0.0,0.0,0.0,0.0,0,0
53,gicsa,explanadapachuca,2003_gicsa_explanadapachuca_pi_mkt_fb,2003_gicsa_explanadapachuca_pi_mkt_fb_V1,V1,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,explanadapachuca,Facebook,2020-03-01,2020-03-31,2020-03-02 00:00:00,2020-03-31 00:00:00,2.825,36421.0,0.0,38700.0,38700.0,38700.0,38700.0,0.0,2.825,semana_9,2020-03-01 00:00:00,2020-03-08 00:00:00,2020-03-02 00:00:00,2020-03-08 00:00:00,MXN,8539.34,1177235.0,983.0,0.0,0.0,2003_gicsa_explanadapachuca_pi_mkt_fb_2020-03-01,0.0,0.0,0.0,0.0,0,0
56,gicsa,explanadapachuca,2003_gicsa_explanadapachuca_pi_mkt_fb,2003_gicsa_explanadapachuca_pi_mkt_fb_V1,V1,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,explanadapachuca,Facebook,2020-03-01,2020-03-31,2020-03-02 00:00:00,2020-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_10,2020-03-09 00:00:00,2020-03-16 00:00:00,2020-03-09 00:00:00,2020-03-16 00:00:00,MXN,11810.18,1410579.0,1160.0,0.0,0.0,2003_gicsa_explanadapachuca_pi_mkt_fb_2020-03-09,0.0,0.0,0.0,0.0,0,0
54,gicsa,explanadapachuca,2003_gicsa_explanadapachuca_pi_mkt_fb,2003_gicsa_explanadapachuca_pi_mkt_fb_V1,V1,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,explanadapachuca,Facebook,2020-03-01,2020-03-31,2020-03-02 00:00:00,2020-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_11,2020-03-17 00:00:00,2020-03-24 00:00:00,2020-03-17 00:00:00,2020-03-24 00:00:00,MXN,5819.669999999999,725869.0,79.0,0.0,0.0,2003_gicsa_explanadapachuca_pi_mkt_fb_2020-03-17,0.0,0.0,0.0,0.0,0,0
55,gicsa,explanadapachuca,2003_gicsa_explanadapachuca_pi_mkt_fb,2003_gicsa_explanadapachuca_pi_mkt_fb_V1,V1,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,explanadapachuca,Facebook,2020-03-01,2020-03-31,2020-03-19 00:00:00,2020-04-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_12,2020-03-25 00:00:00,2020-03-31 00:00:00,2020-03-25 00:00:00,2020-03-31 00:00:00,MXN,8879.990000000002,610985.0,679.0,0.0,0.0,2003_gicsa_explanadapachuca_pi_mkt_fb_2020-03-25,0.0,0.0,0.0,0.0,0,0
57,gicsa,explanadapachuca,2003_gicsa_explanadapachuca_pi_mkt_fb,2003_gicsa_explanadapachuca_pi_mkt_fb_V1,V1,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,explanadapachuca,Facebook,2020-03-01,2020-03-31,2020-03-30 00:00:00,2020-04-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_13,2020-04-01 00:00:00,2020-04-08 00:00:00,2020-04-01 00:00:00,2020-04-01 00:00:00,MXN,750.0799999999999,91751.0,2.0,0.0,0.0,2003_gicsa_explanadapachuca_pi_mkt_fb_2020-04-01,0.0,0.0,0.0,0.0,0,0
60,gicsa,explanadapachuca,2003_gicsa_explanadapachuca_pi_mkt_sem,2003_gicsa_explanadapachuca_pi_mkt_sem_V1,V1,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,explanadapachuca,Google Search,2020-03-01,2020-03-31,2019-09-06 00:00:00,2020-03-31 00:00:00,12.0,1075.0,0.0,12900.0,12900.0,12900.0,12900.0,0.0,12.0,semana_9,2020-03-01 00:00:00,2020-03-08 00:00:00,2020-03-01 00:00:00,2020-03-08 00:00:00,MXN,2735.49,14410.0,1730.0,0.0,0.0,2003_gicsa_explanadapachuca_pi_mkt_sem_2020-03-01,0.0,0.0,0.0,0.0,0,0
62,gicsa,explanadapachuca,2003_gicsa_explanadapachuca_pi_mkt_sem,2003_gicsa_explanadapachuca_pi_mkt_sem_V1,V1,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,explanadapachuca,Google Search,2020-03-01,2020-03-31,2019-09-06 00:00:00,2020-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_10,2020-03-09 00:00:00,2020-03-16 00:00:00,2020-03-09 00:00:00,2020-03-16 00:00:00,MXN,3603.67,17574.0,2179.0,0.0,0.0,2003_gicsa_explanadapachuca_pi_mkt_sem_2020-03-09,0.0,0.0,0.0,0.0,0,0
61,gicsa,explanadapachuca,2003_gicsa_explanadapachuca_pi_mkt_sem,2003_gicsa_explanadapachuca_pi_mkt_sem_V1,V1,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,explanadapachuca,Google Search,2020-03-01,2020-03-31,2019-09-06 00:00:00,2020-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_11,2020-03-17 00:00:00,2020-03-24 00:00:00,2020-03-17 00:00:00,2020-03-24 00:00:00,MXN,2476.36,11764.0,1075.0,0.0,0.0,2003_gicsa_explanadapachuca_pi_mkt_sem_2020-03-17,0.0,0.0,0.0,0.0,0,0
63,gicsa,explanadapachuca,2004_gicsa_explanadapachuca_pi_mkt_fb,2004_gicsa_explanadapachuca_pi_mkt_fb_V2,V2,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2004,Abril,explanadapachuca,Facebook,2020-04-01,2020-04-30,2020-03-31 00:00:00,2020-04-03 00:00:00,3.5,2457.0,0.0,8600.0,8600.0,8600.0,8600.0,0.0,3.5,semana_12,2020-03-25 00:00:00,2020-03-31 00:00:00,2020-03-31 00:00:00,2020-03-31 00:00:00,MXN,52.760000000000005,5169.0,1.0,0.0,0.0,2004_gicsa_explanadapachuca_pi_mkt_fb_2020-03-25,0.0,0.0,0.0,0.0,0,0
64,gicsa,explanadapachuca,2004_gicsa_explanadapachuca_pi_mkt_fb,2004_gicsa_explanadapachuca_pi_mkt_fb_V2,V2,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2004,Abril,explanadapachuca,Facebook,2020-04-01,2020-04-30,2020-03-31 00:00:00,2020-04-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_13,2020-04-01 00:00:00,2020-04-08 00:00:00,2020-04-01 00:00:00,2020-04-08 00:00:00,MXN,1380.1,164650.0,67.0,0.0,0.0,2004_gicsa_explanadapachuca_pi_mkt_fb_2020-04-01,0.0,0.0,0.0,0.0,0,0
65,gicsa,explanadapuebla,2001_gicsa_explanadapuebla_pi_mkt_fb,2001_gicsa_explanadapuebla_pi_mkt_fb_V2,V2,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,explanadapuebla,Facebook,2020-01-01,2020-01-31,2020-01-02 00:00:00,2020-02-01 00:00:00,2.95,35167.0,0.0,34400.0,34400.0,34400.0,34400.0,0.0,2.95,semana_1,2020-01-01 00:00:00,2020-01-08 00:00:00,2020-01-02 00:00:00,2020-01-08 00:00:00,MXN,6351.499999999999,1738291.0,2788.0,0.0,0.0,2001_gicsa_explanadapuebla_pi_mkt_fb_2020-01-01,0.0,0.0,0.0,0.0,0,0
67,gicsa,explanadapuebla,2001_gicsa_explanadapuebla_pi_mkt_fb,2001_gicsa_explanadapuebla_pi_mkt_fb_V2,V2,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,explanadapuebla,Facebook,2020-01-01,2020-01-31,2020-01-03 00:00:00,2020-02-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_2,2020-01-09 00:00:00,2020-01-16 00:00:00,2020-01-09 00:00:00,2020-01-16 00:00:00,MXN,9706.859999999999,2471747.0,3560.0,0.0,0.0,2001_gicsa_explanadapuebla_pi_mkt_fb_2020-01-09,0.0,0.0,0.0,0.0,0,0
66,gicsa,explanadapuebla,2001_gicsa_explanadapuebla_pi_mkt_fb,2001_gicsa_explanadapuebla_pi_mkt_fb_V2,V2,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,explanadapuebla,Facebook,2020-01-01,2020-01-31,2020-01-03 00:00:00,2020-02-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_3,2020-01-17 00:00:00,2020-01-24 00:00:00,2020-01-17 00:00:00,2020-01-24 00:00:00,MXN,9298.579999999998,2242348.0,2984.0,0.0,0.0,2001_gicsa_explanadapuebla_pi_mkt_fb_2020-01-17,0.0,0.0,0.0,0.0,0,0
68,gicsa,explanadapuebla,2001_gicsa_explanadapuebla_pi_mkt_fb,2001_gicsa_explanadapuebla_pi_mkt_fb_V2,V2,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,explanadapuebla,Facebook,2020-01-01,2020-01-31,2020-01-03 00:00:00,2020-02-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_4,2020-01-25 00:00:00,2020-01-31 00:00:00,2020-01-25 00:00:00,2020-01-31 00:00:00,MXN,8651.060000000001,1766366.0,2647.0,0.0,0.0,2001_gicsa_explanadapuebla_pi_mkt_fb_2020-01-25,0.0,0.0,0.0,0.0,0,0
69,gicsa,explanadapuebla,2001_gicsa_explanadapuebla_pi_mkt_fb,2001_gicsa_explanadapuebla_pi_mkt_fb_V2,V2,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,explanadapuebla,Facebook,2020-01-01,2020-01-31,2020-01-28 00:00:00,2020-02-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_5,2020-02-01 00:00:00,2020-02-08 00:00:00,2020-02-01 00:00:00,2020-02-02 00:00:00,MXN,346.24,32112.0,17.0,0.0,0.0,2001_gicsa_explanadapuebla_pi_mkt_fb_2020-02-01,0.0,0.0,0.0,0.0,0,0
72,gicsa,explanadapuebla,2001_gicsa_explanadapuebla_pi_mkt_sem,2001_gicsa_explanadapuebla_pi_mkt_sem_V2,V2,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,explanadapuebla,Google Search,2020-01-01,2020-01-31,2019-09-06 00:00:00,2020-03-31 00:00:00,12.0,716.0,0.0,8600.0,8600.0,8600.0,8600.0,0.0,12.0,semana_1,2020-01-01 00:00:00,2020-01-08 00:00:00,2020-01-01 00:00:00,2020-01-08 00:00:00,MXN,1729.54,32243.0,2531.0,0.0,0.0,2001_gicsa_explanadapuebla_pi_mkt_sem_2020-01-01,0.0,0.0,0.0,0.0,0,0
74,gicsa,explanadapuebla,2001_gicsa_explanadapuebla_pi_mkt_sem,2001_gicsa_explanadapuebla_pi_mkt_sem_V2,V2,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,explanadapuebla,Google Search,2020-01-01,2020-01-31,2019-09-06 00:00:00,2020-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_2,2020-01-09 00:00:00,2020-01-16 00:00:00,2020-01-09 00:00:00,2020-01-16 00:00:00,MXN,2557.41,44382.0,2810.0,0.0,0.0,2001_gicsa_explanadapuebla_pi_mkt_sem_2020-01-09,0.0,0.0,0.0,0.0,0,0
73,gicsa,explanadapuebla,2001_gicsa_explanadapuebla_pi_mkt_sem,2001_gicsa_explanadapuebla_pi_mkt_sem_V2,V2,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,explanadapuebla,Google Search,2020-01-01,2020-01-31,2019-09-06 00:00:00,2020-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_3,2020-01-17 00:00:00,2020-01-24 00:00:00,2020-01-17 00:00:00,2020-01-24 00:00:00,MXN,2323.69,40420.0,2738.0,0.0,0.0,2001_gicsa_explanadapuebla_pi_mkt_sem_2020-01-17,0.0,0.0,0.0,0.0,0,0
75,gicsa,explanadapuebla,2001_gicsa_explanadapuebla_pi_mkt_sem,2001_gicsa_explanadapuebla_pi_mkt_sem_V2,V2,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,explanadapuebla,Google Search,2020-01-01,2020-01-31,2019-09-06 00:00:00,2020-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_4,2020-01-25 00:00:00,2020-01-31 00:00:00,2020-01-25 00:00:00,2020-01-31 00:00:00,MXN,1973.36,42246.0,2487.0,0.0,0.0,2001_gicsa_explanadapuebla_pi_mkt_sem_2020-01-25,0.0,0.0,0.0,0.0,0,0
78,gicsa,explanadapuebla,2002_gicsa_explanadapuebla_pi_mkt_fb,2002_gicsa_explanadapuebla_pi_mkt_fb_V2,V2,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,explanadapuebla,Facebook,2020-02-01,2020-02-28,2020-02-01 00:00:00,2020-02-29 00:00:00,2.95,35167.0,0.0,34400.0,34400.0,34400.0,34400.0,0.0,2.95,semana_5,2020-02-01 00:00:00,2020-02-08 00:00:00,2020-02-01 00:00:00,2020-02-08 00:00:00,MXN,9039.39,2033816.0,2363.0,0.0,0.0,2002_gicsa_explanadapuebla_pi_mkt_fb_2020-02-01,0.0,0.0,0.0,0.0,0,0
79,gicsa,explanadapuebla,2002_gicsa_explanadapuebla_pi_mkt_fb,2002_gicsa_explanadapuebla_pi_mkt_fb_V2,V2,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,explanadapuebla,Facebook,2020-02-01,2020-02-28,2020-02-01 00:00:00,2020-02-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_6,2020-02-09 00:00:00,2020-02-16 00:00:00,2020-02-09 00:00:00,2020-02-16 00:00:00,MXN,9640.68,1742777.0,1694.0,0.0,0.0,2002_gicsa_explanadapuebla_pi_mkt_fb_2020-02-09,0.0,0.0,0.0,0.0,0,0
76,gicsa,explanadapuebla,2002_gicsa_explanadapuebla_pi_mkt_fb,2002_gicsa_explanadapuebla_pi_mkt_fb_V2,V2,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,explanadapuebla,Facebook,2020-02-01,2020-02-28,2020-02-01 00:00:00,2020-02-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_7,2020-02-17 00:00:00,2020-02-24 00:00:00,2020-02-17 00:00:00,2020-02-24 00:00:00,MXN,8315.12,1602426.0,1348.0,0.0,0.0,2002_gicsa_explanadapuebla_pi_mkt_fb_2020-02-17,0.0,0.0,0.0,0.0,0,0
77,gicsa,explanadapuebla,2002_gicsa_explanadapuebla_pi_mkt_fb,2002_gicsa_explanadapuebla_pi_mkt_fb_V2,V2,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,explanadapuebla,Facebook,2020-02-01,2020-02-28,2020-02-01 00:00:00,2020-03-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_8,2020-02-25 00:00:00,2020-02-29 00:00:00,2020-02-25 00:00:00,2020-02-29 00:00:00,MXN,5638.83,874410.0,859.0,0.0,0.0,2002_gicsa_explanadapuebla_pi_mkt_fb_2020-02-25,0.0,0.0,0.0,0.0,0,0
80,gicsa,explanadapuebla,2002_gicsa_explanadapuebla_pi_mkt_fb,2002_gicsa_explanadapuebla_pi_mkt_fb_V2,V2,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,explanadapuebla,Facebook,2020-02-01,2020-02-28,2020-02-27 00:00:00,2020-03-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_9,2020-03-01 00:00:00,2020-03-08 00:00:00,2020-03-01 00:00:00,2020-03-05 00:00:00,MXN,798.31,108498.0,220.0,0.0,0.0,2002_gicsa_explanadapuebla_pi_mkt_fb_2020-03-01,0.0,0.0,0.0,0.0,0,0
85,gicsa,explanadapuebla,2002_gicsa_explanadapuebla_pi_mkt_sem,2002_gicsa_explanadapuebla_pi_mkt_sem_V2,V2,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,explanadapuebla,Google Search,2020-02-01,2020-02-28,2019-09-06 00:00:00,2020-03-31 00:00:00,12.0,716.0,0.0,8600.0,8600.0,8600.0,8600.0,0.0,12.0,semana_5,2020-02-01 00:00:00,2020-02-08 00:00:00,2020-02-01 00:00:00,2020-02-08 00:00:00,MXN,2574.84,53564.0,3012.0,0.0,0.0,2002_gicsa_explanadapuebla_pi_mkt_sem_2020-02-01,0.0,0.0,0.0,0.0,0,0
86,gicsa,explanadapuebla,2002_gicsa_explanadapuebla_pi_mkt_sem,2002_gicsa_explanadapuebla_pi_mkt_sem_V2,V2,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,explanadapuebla,Google Search,2020-02-01,2020-02-28,2019-09-06 00:00:00,2020-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_6,2020-02-09 00:00:00,2020-02-16 00:00:00,2020-02-09 00:00:00,2020-02-16 00:00:00,MXN,2516.2,47767.0,2870.0,0.0,0.0,2002_gicsa_explanadapuebla_pi_mkt_sem_2020-02-09,0.0,0.0,0.0,0.0,0,0
83,gicsa,explanadapuebla,2002_gicsa_explanadapuebla_pi_mkt_sem,2002_gicsa_explanadapuebla_pi_mkt_sem_V2,V2,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,explanadapuebla,Google Search,2020-02-01,2020-02-28,2019-09-06 00:00:00,2020-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_7,2020-02-17 00:00:00,2020-02-24 00:00:00,2020-02-17 00:00:00,2020-02-24 00:00:00,MXN,2376.96,52134.0,2567.0,0.0,0.0,2002_gicsa_explanadapuebla_pi_mkt_sem_2020-02-17,0.0,0.0,0.0,0.0,0,0
84,gicsa,explanadapuebla,2002_gicsa_explanadapuebla_pi_mkt_sem,2002_gicsa_explanadapuebla_pi_mkt_sem_V2,V2,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,explanadapuebla,Google Search,2020-02-01,2020-02-28,2019-09-06 00:00:00,2020-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_8,2020-02-25 00:00:00,2020-02-29 00:00:00,2020-02-25 00:00:00,2020-02-29 00:00:00,MXN,1530.37,31078.0,1522.0,0.0,0.0,2002_gicsa_explanadapuebla_pi_mkt_sem_2020-02-25,0.0,0.0,0.0,0.0,0,0
87,gicsa,explanadapuebla,2003_gicsa_explanadapuebla_pi_mkt_fb,2003_gicsa_explanadapuebla_pi_mkt_fb_V1,V1,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,explanadapuebla,Facebook,2020-03-01,2020-03-31,2020-03-02 00:00:00,2020-03-31 00:00:00,2.95,35167.0,0.0,34400.0,34400.0,34400.0,34400.0,0.0,2.95,semana_9,2020-03-01 00:00:00,2020-03-08 00:00:00,2020-03-02 00:00:00,2020-03-08 00:00:00,MXN,7754.17,1545814.0,541.0,0.0,0.0,2003_gicsa_explanadapuebla_pi_mkt_fb_2020-03-01,0.0,0.0,0.0,0.0,0,0
90,gicsa,explanadapuebla,2003_gicsa_explanadapuebla_pi_mkt_fb,2003_gicsa_explanadapuebla_pi_mkt_fb_V1,V1,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,explanadapuebla,Facebook,2020-03-01,2020-03-31,2020-03-02 00:00:00,2020-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_10,2020-03-09 00:00:00,2020-03-16 00:00:00,2020-03-09 00:00:00,2020-03-16 00:00:00,MXN,11526.82,1901342.0,1641.0,0.0,0.0,2003_gicsa_explanadapuebla_pi_mkt_fb_2020-03-09,0.0,0.0,0.0,0.0,0,0
88,gicsa,explanadapuebla,2003_gicsa_explanadapuebla_pi_mkt_fb,2003_gicsa_explanadapuebla_pi_mkt_fb_V1,V1,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,explanadapuebla,Facebook,2020-03-01,2020-03-31,2020-03-02 00:00:00,2020-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_11,2020-03-17 00:00:00,2020-03-24 00:00:00,2020-03-17 00:00:00,2020-03-24 00:00:00,MXN,5482.74,1171223.0,567.0,0.0,0.0,2003_gicsa_explanadapuebla_pi_mkt_fb_2020-03-17,0.0,0.0,0.0,0.0,0,0
89,gicsa,explanadapuebla,2003_gicsa_explanadapuebla_pi_mkt_fb,2003_gicsa_explanadapuebla_pi_mkt_fb_V1,V1,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,explanadapuebla,Facebook,2020-03-01,2020-03-31,2020-03-19 00:00:00,2020-04-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_12,2020-03-25 00:00:00,2020-03-31 00:00:00,2020-03-25 00:00:00,2020-03-31 00:00:00,MXN,10486.89,931777.0,1252.0,0.0,0.0,2003_gicsa_explanadapuebla_pi_mkt_fb_2020-03-25,0.0,0.0,0.0,0.0,0,0
91,gicsa,explanadapuebla,2003_gicsa_explanadapuebla_pi_mkt_fb,2003_gicsa_explanadapuebla_pi_mkt_fb_V1,V1,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,explanadapuebla,Facebook,2020-03-01,2020-03-31,2020-03-30 00:00:00,2020-04-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_13,2020-04-01 00:00:00,2020-04-08 00:00:00,2020-04-01 00:00:00,2020-04-01 00:00:00,MXN,414.31,35647.0,1.0,0.0,0.0,2003_gicsa_explanadapuebla_pi_mkt_fb_2020-04-01,0.0,0.0,0.0,0.0,0,0
94,gicsa,explanadapuebla,2003_gicsa_explanadapuebla_pi_mkt_sem,2003_gicsa_explanadapuebla_pi_mkt_sem_V1,V1,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,explanadapuebla,Google Search,2020-03-01,2020-03-31,2019-09-06 00:00:00,2020-03-31 00:00:00,12.0,716.0,0.0,8600.0,8600.0,8600.0,8600.0,0.0,12.0,semana_9,2020-03-01 00:00:00,2020-03-08 00:00:00,2020-03-01 00:00:00,2020-03-08 00:00:00,MXN,2201.53,46404.0,2009.0,0.0,0.0,2003_gicsa_explanadapuebla_pi_mkt_sem_2020-03-01,0.0,0.0,0.0,0.0,0,0
96,gicsa,explanadapuebla,2003_gicsa_explanadapuebla_pi_mkt_sem,2003_gicsa_explanadapuebla_pi_mkt_sem_V1,V1,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,explanadapuebla,Google Search,2020-03-01,2020-03-31,2019-09-06 00:00:00,2020-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_10,2020-03-09 00:00:00,2020-03-16 00:00:00,2020-03-09 00:00:00,2020-03-16 00:00:00,MXN,2418.11,48807.0,2244.0,0.0,0.0,2003_gicsa_explanadapuebla_pi_mkt_sem_2020-03-09,0.0,0.0,0.0,0.0,0,0
95,gicsa,explanadapuebla,2003_gicsa_explanadapuebla_pi_mkt_sem,2003_gicsa_explanadapuebla_pi_mkt_sem_V1,V1,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,explanadapuebla,Google Search,2020-03-01,2020-03-31,2019-09-06 00:00:00,2020-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_11,2020-03-17 00:00:00,2020-03-24 00:00:00,2020-03-17 00:00:00,2020-03-24 00:00:00,MXN,1573.2,35046.0,1245.0,0.0,0.0,2003_gicsa_explanadapuebla_pi_mkt_sem_2020-03-17,0.0,0.0,0.0,0.0,0,0
97,gicsa,explanadapuebla,2004_gicsa_explanadapuebla_pi_mkt_fb,2004_gicsa_explanadapuebla_pi_mkt_fb_V2,V2,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2004,Abril,explanadapuebla,Facebook,2020-04-01,2020-04-30,2020-03-31 00:00:00,2020-04-02 00:00:00,3.5,2457.0,0.0,8600.0,8600.0,8600.0,8600.0,0.0,3.5,semana_12,2020-03-25 00:00:00,2020-03-31 00:00:00,2020-03-31 00:00:00,2020-03-31 00:00:00,MXN,61.66,3642.0,0.0,0.0,0.0,2004_gicsa_explanadapuebla_pi_mkt_fb_2020-03-25,0.0,0.0,0.0,0.0,0,0
98,gicsa,explanadapuebla,2004_gicsa_explanadapuebla_pi_mkt_fb,2004_gicsa_explanadapuebla_pi_mkt_fb_V2,V2,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2004,Abril,explanadapuebla,Facebook,2020-04-01,2020-04-30,2020-03-31 00:00:00,2020-04-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_13,2020-04-01 00:00:00,2020-04-08 00:00:00,2020-04-01 00:00:00,2020-04-08 00:00:00,MXN,1370.79,164194.0,72.0,0.0,0.0,2004_gicsa_explanadapuebla_pi_mkt_fb_2020-04-01,0.0,0.0,0.0,0.0,0,0
